GeneID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
ENSDARG00000087249,1.272823,0,0,0,0,0,1.095213,0,0,0,0,0,0.792627,0.585742,0.616104,0.928933,3.65671,7.905755,2.678564,3.143141,4.112287,3.45557,2.181488,1.363169,2.761561,1.888935,2.095418,0.924509,4.988406,3.079963,1.368126,1.830669,1.515607,1.226845,2.319721,0.827333,0,0.455469,0,0,0.359081,0,0,0,0,0,0,0,0,0
ENSDARG00000087263,1.272823,1.466685,0,0,0,0,3.833246,4.860855,0.880596,3.579869,3.88571,0,2.37788,3.604699,3.167899,17.866344,24.718704,51.14756,41.919029,57.295361,52.361702,43.84314,44.7365,45.117691,44.857296,49.665802,40.902252,47.912468,35.217407,47.091095,43.261124,46.257359,24.840956,15.644163,13.122505,14.594648,7.098493,7.246208,4.080967,5.357194,2.27349,2.469872,0.386597,0.714057,1.027853,0,1.115105,1.681965,1.48774,0.842663
ENSDARG00000087277,0,0,0,1.045933,1.553575,0,0,0,1.761192,0,0,0,0.792627,0.514957,0,2.108372,7.528056,7.138023,8.828288,8.277258,9.291753,7.19109,7.368758,8.118731,4.996526,8.400463,3.638217,5.462365,4.304061,6.609351,4.429254,5.080808,2.195583,1.282751,2.112042,0.517506,0,0.455469,0.368453,0,0,1.318379,0,0,0,0,0,0,0,0
ENSDARG00000087279,0,0,2.178075,1.045933,1.553575,0,0,0,0,0,0,0,0,0,1.232208,1.054186,2.425502,1.596608,1.864097,5.000256,5.150048,2.605536,4.447069,2.279088,5.655193,2.813301,3.266358,2.157187,2.283499,2.946052,2.888322,1.62507,1.281762,0.860345,0.560551,1.13716,0,0.910939,0.814896,0,0,0,0,0,0,0,0,0,0,0
ENSDARG00000087284,0,0.733342,0,2.091866,0,0,0,0,0,0.715974,0,0,1.585253,1.029914,0.616104,1.054186,3.583647,6.007119,2.822359,4.198817,6.224552,4.068007,2.878521,2.87926,2.758122,2.584027,3.644988,0.924509,4.254423,4.039802,3.664958,1.08338,1.281762,2.092962,1.556501,3.826837,0.449104,2.643477,0.368453,1.040676,0.359081,0,0.386597,0,0,0,0,0,0,0
ENSDARG00000087299,0,0,1.089038,0,0,0,0.547607,0,0,0,0,0,0.792627,0,0.616104,0.464466,0.914177,0.719984,3.935013,3.985399,4.130032,4.223795,4.6229,3.087051,1.331041,1.521287,7.002099,2.420323,1.993516,4.159297,2.284492,1.762136,3.416982,0.18325,1.764181,0.827333,0.584249,0.910939,0,0,0,0,0,0,0,0,0,0,0,0
ENSDARG00000087330,0,0.733342,0,0,0,0,0.547607,0,0.880596,0,0,0,3.170506,0.514957,0,0.232233,3.012038,2.03492,3.95559,6.338518,6.475039,5.105568,6.064187,5.55827,6.95708,6.752059,7.808741,4.337814,3.017482,5.537225,5.402892,1.762136,5.300531,4.419307,1.338801,0.619654,1.03352,1.778539,1.190344,0,1.660184,1.318379,0,0,0.513927,0.636326,0,1.374855,0,0
ENSDARG00000087331,0,0,1.089038,0,0,0,0,0,0,0,0,12.717024,0,1.171484,0.967845,1.054186,0.914177,1.314936,5.300509,5.150021,4.619333,4.458767,4.934098,4.957753,4.096041,3.87604,3.421615,1.849017,3.638179,4.408266,2.801919,1.525557,2.078661,0.613423,3.741051,0.309827,1.224244,0.455469,0,0.520338,0.359081,0,0,0.545596,0,0.636326,0.462615,0,0,0
ENSDARG00000087332,0,0,0,0,0,0,0,0,0,0,1.942855,0,0,0.585742,0,1.393399,2.32008,2.598265,2.594282,4.6381,2.150408,3.434501,1.74573,2.365624,2.185226,5.006325,2.13961,1.301152,2.668629,2.264296,2.189693,3.844851,1.520064,0,0,0.309827,0.25838,0,1.183349,0,0,0,0,0,0,0,0,0,0,0
ENSDARG00000087333,0,0.733342,3.267113,0,1.553575,0,1.64282,0,0.880596,2.863895,1.942855,12.717024,3.170506,5.574279,2.464416,2.912052,6.916506,6.291615,11.138556,15.98829,8.839193,13.582004,11.476318,13.174537,10.384137,6.591171,9.975433,13.031505,9.550627,8.511278,12.395592,7.216501,4.204967,7.611769,4.944681,4.034515,3.604908,1.503785,1.105359,0,0,0.916035,0,0.545596,0,1.930133,0,0,0,0
ENSDARG00000087338,1.272823,1.466685,0,0,0,2.837734,0,0,5.283576,2.147922,1.942855,0,1.863524,4.776183,2.816157,5.127404,12.354047,21.359962,20.448376,31.224936,22.034943,20.90513,18.639124,17.440168,24.039236,19.03339,18.810577,11.694229,20.792307,13.457129,6.524148,8.016811,5.352633,2.706384,5.562885,4.983246,0.584249,2.188008,1.183349,0,0.598124,0,0,0,0,0,0,0,0,0.867891
ENSDARG00000087346,0,0,2.178075,1.045933,0,0,0,0,0.880596,2.147922,1.942855,0,0,4.47358,0.616104,3.715731,10.223826,17.067448,16.03953,17.068857,19.725424,16.303869,13.930779,15.265985,16.596827,16.380138,16.95203,12.402483,17.800667,16.055792,10.221699,6.438276,8.466494,8.10761,7.612263,2.686295,5.49297,1.503785,2.735151,1.18486,2.153453,0.65919,0,0,0,0.636326,0.462615,0,0.479929,0
ENSDARG00000087348,0,0.733342,0,1.045933,3.107149,0,3.833246,0.972171,0,0,3.88571,0,3.727049,4.634614,5.544936,7.36103,21.665962,13.678312,33.951721,25.857021,37.014294,34.982815,33.26915,22.16111,32.941319,35.663788,26.02334,31.692823,19.306204,29.453032,20.449299,18.452299,20.00609,12.426649,17.264235,6.302072,4.852808,4.554694,1.480808,0.332261,1.316285,0,0,1.428113,0.715019,0,0,0.458285,0.983835,0.867891
ENSDARG00000087363,0,0,1.089038,0,0,0,0.547607,0,0,1.431948,0,0,0,0,0,0,2.250808,1.314936,3.62974,3.8038,4.361374,2.344188,5.501169,6.621008,3.334456,2.095694,4.068599,4.532477,1.680941,3.711813,5.899583,0.915334,1.832098,2.334112,1.20363,0.517506,0,1.048316,0.736906,0,0,0,0,0,1.430038,0,0,0,0,0
ENSDARG00000087372,0,2.200027,0,1.045933,0,0,1.64282,1.944342,0,1.431948,0,0,0,0.514957,3.696624,4.555958,11.122314,17.642044,20.624023,18.048435,22.253506,22.589279,28.058056,23.13875,29.922588,23.225616,33.866299,34.711349,39.004593,32.895924,33.173737,35.503525,22.691715,21.159195,20.061804,14.268953,11.299562,11.118716,5.682775,2.601691,3.215513,1.994712,2.535942,2.350846,0,0,0,0.458285,0.503906,0.867891
ENSDARG00000087378,0,1.466685,0,2.091866,1.553575,0,1.095213,0.972171,0,0,3.88571,0,0,0,0,0.6967,1.719141,1.439969,2.228203,5.624595,6.075566,5.208391,1.309973,6.65233,5.234954,4.48422,4.882011,3.281737,1.350226,2.817407,5.037027,1.067868,2.923205,2.642712,3.020454,1.654665,0.449104,0.592846,1.183349,0.852599,1.196248,0.676333,0,1.63679,1.430038,0,0,0,0,0
ENSDARG00000087383,0,0,1.089038,0,0,0,0,0,0,1.431948,0,12.717024,0,0,0.616104,2.108372,4.880335,3.502281,3.204827,2.740178,3.543429,2.391634,3.444241,3.913383,2.565994,3.801225,2.306039,2.665398,2.659722,2.420942,2.124026,2.593382,1.398685,0.860345,0.560551,0.827333,0.584249,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSDARG00000087387,1.272823,1.466685,2.178075,11.50526,1.553575,0,2.738033,3.888684,2.641788,8.591686,3.88571,0,10.110249,8.825054,7.128885,15.382212,33.300007,51.632984,59.759563,69.805679,72.229744,66.418854,62.937626,46.306519,65.11084,55.18536,42.449001,52.407215,40.727146,42.735497,31.964067,17.994871,18.249027,13.271461,14.398817,11.984489,7.165982,8.3859,1.473812,2.420367,0,1.352665,0.386597,0,0.715019,0,0,1.681965,0,0.867891
ENSDARG00000087392,0,2.200027,0,2.091866,1.553575,0,0.547607,0.972171,0,3.579869,5.828566,0,1.585253,2.059828,6.335797,1.983119,9.975307,19.544893,18.940008,29.425947,21.274754,22.259203,15.227705,11.256507,16.733932,16.053534,20.44018,13.521655,18.204582,16.538202,8.603242,9.268237,7.729959,5.449364,3.015444,3.721307,4.662084,1.048316,0.368453,0,1.884046,1.374052,0.386597,1.259653,0,1.272652,0,0,0.503906,0
ENSDARG00000087393,6.364117,0,1.089038,4.183731,1.553575,5.675469,0,2.916513,3.522384,4.295843,11.657131,0,4.519676,9.108193,4.048365,21.563803,31.147278,65.861916,73.600525,105.019455,96.78685,90.257553,63.453857,66.373474,72.302956,90.831367,58.367065,73.596909,67.455887,65.162483,48.249786,47.020374,31.09404,32.503445,17.786997,13.434857,8.660351,7.108831,4.222954,0.950015,1.077242,2.653901,0.773193,3.401823,0.513927,0.636326,1.304979,0.91657,1.007812,0.842663
ENSDARG00000087402,0,0,0,1.045933,0,0,0.547607,0,0,0,1.942855,0,0,1.029914,1.232208,1.625632,4.527154,6.504429,8.590909,15.275395,6.709184,9.714816,5.808314,5.97961,6.089139,6.166396,6.315324,6.192211,4.67583,6.57303,2.900662,2.372315,3.174224,2.326346,2.324731,1.13716,1.291733,0.455469,0,0,0,0,2.149345,0.714057,0,0,0,0,0,0
ENSDARG00000087412,0,0,4.35615,1.045933,0,0,1.64282,1.944342,1.761192,1.431948,7.771421,0,5.548386,5.806097,12.05549,18.294264,50.554562,72.445702,75.71167,79.341644,76.036415,51.314178,58.705048,58.503761,51.294708,53.419556,43.308186,40.417183,37.858665,35.175186,29.408535,32.06987,20.176489,31.770443,24.137978,19.390329,11.22016,8.065771,5.030854,1.990691,2.393527,2.671045,0.386597,2.687766,0.513927,1.293806,0.462615,0.458285,0.959858,1.735782
ENSDARG00000087418,1.272823,0.733342,0,3.137798,0,0,0.547607,1.944342,0.880596,3.579869,0,0,2.656151,2.130613,4.312728,9.808615,17.507679,23.179245,29.151228,33.764153,35.232708,33.592392,28.404776,26.538841,34.615501,25.47493,31.089636,21.191618,22.681122,21.91684,16.721651,14.386468,7.491658,8.092075,8.525685,5.474739,1.617603,1.821877,0.736906,1.040676,0.718161,0.65919,0,0.714057,1.228945,0,1.115105,0.765395,0.503906,0
ENSDARG00000087421,5.091294,4.400054,5.445188,5.229664,3.107149,0,4.92846,6.805197,4.40298,4.295843,17.485697,25.434048,11.096771,9.854969,12.673821,15.776245,51.520103,71.305054,85.026863,91.983772,105.617767,96.486908,80.927803,82.569603,100.974991,81.367554,84.601028,76.125122,85.656235,74.72036,57.918968,50.575016,36.301712,37.578785,31.657867,18.184412,14.502846,8.198449,7.333554,3.272967,1.077242,3.167592,0.386597,0.545596,5.116874,1.908979,1.850461,1.22368,2.975481,0.867891
ENSDARG00000087434,0,0.733342,0,1.045933,0,0,0.547607,0,0,0,3.88571,38.15107,0.792627,0.514957,2.551795,2.340605,3.36901,5.130496,5.974077,7.410099,9.755838,6.351456,8.902242,5.257839,8.811229,5.362715,5.297272,8.272014,5.880624,5.502016,3.044336,3.440227,0.792442,5.412768,3.751071,1.13716,0.584249,0,0,0,0,0,0,0,0,0.636326,0,0,0,0.842663
ENSDARG00000087439,0,4.400054,2.178075,5.229664,0,5.675469,5.476066,3.888684,10.567153,5.72779,7.771421,0,10.304145,7.209399,8.009352,26.138033,42.247604,49.945095,67.169312,83.387581,73.845535,80.935173,66.364311,51.468262,74.232513,57.450893,82.461418,63.223576,62.964592,62.111347,42.794048,32.03223,20.673347,15.476447,12.151605,12.202312,5.111188,11.850976,1.190344,0.520338,0.359081,1.374052,2.149345,0,0,0.636326,0,0.765395,0.479929,1.735782
ENSDARG00000087443,1.272823,2.933369,1.089038,3.137798,0,0,1.095213,1.944342,1.761192,4.295843,7.771421,0,6.189304,5.664527,3.432261,6.87829,19.073347,37.972958,33.279568,66.254036,59.253025,46.984455,34.302128,45.271301,49.16605,34.719276,43.820179,30.51433,45.926994,41.813087,42.160576,26.621992,19.323683,19.972752,9.188629,10.253688,5.659534,4.920824,5.044846,4.316518,0.598124,1.117207,0.386597,0.545596,2.055707,1.272652,0.462615,1.22368,1.007812,0
ENSDARG00000087451,0,0,3.267113,2.091866,0,0,0,0,0,0,5.828566,12.717024,3.448777,0,0.616104,2.340605,7.120531,8.734632,11.254689,12.52484,11.53199,9.437549,13.178422,11.524581,9.284646,7.935484,7.059042,15.451828,6.238708,5.764571,9.199185,8.147347,3.217414,0.733,4.016404,2.376468,0.25838,4.147262,1.551802,0,0.359081,0,0.386597,0.714057,0,0,0,0,0,1.735782
ENSDARG00000087452,0,0,0,0,0,0,0.547607,0,0,0,0,0,0,9.2303,0,4.430704,6.74484,4.914858,6.379094,11.749695,10.055211,7.863998,3.618722,8.750225,12.512746,4.472962,8.039674,7.624931,11.77461,12.171524,4.667727,2.235293,3.589812,3.875329,7.347105,9.203672,0.584249,0,0,0,0,0,0.386597,0,0,0,0,0.765395,0,0
ENSDARG00000087456,0,0,2.178075,0,0,0,0,0,0,1.431948,0,0,0,2.059828,1.848312,1.054186,4.50896,3.65892,5.581015,5.939014,7.654315,4.490237,7.367407,7.900692,5.704932,4.661193,3.747703,11.798826,4.354347,7.865843,3.414145,5.270809,3.408069,7.63108,2.117052,2.066641,1.752748,2.552101,0,0.950015,0,0,0.386597,0,0,0,0,0.458285,0.959858,0
ENSDARG00000087459,0,0,0,1.045933,0,0,0,0,0,0,0,0,0,0.514957,0.616104,0,3.478224,2.284986,1.119739,2.28498,3.525684,3.99928,3.620073,4.047248,4.089163,4.150344,4.715582,5.091101,4.286246,4.132125,2.497778,1.08338,4.685375,1.290517,1.556501,0.929481,0,0,0.368453,0.950015,0,0,0,0,0,0,0,0,0,0
ENSDARG00000087472,0,0,1.089038,0,0,0,0,0,0,0,0,0,0,0,0.616104,0.928933,3.055771,6.222757,4.981746,6.169377,6.146397,4.638306,4.626953,3.824484,7.04629,4.398146,2.671127,1.803984,3.556394,0.879989,2.132422,2.776983,1.281762,0.979923,0.99094,2.37985,0.449104,0,0,0.520338,0,0,0,0.545596,0,0,0,0,0,0
ENSDARG00000087473,0,0,1.089038,0,0,0,0,0,0,0.715974,1.942855,0,2.37788,0.514957,2.200053,3.019032,4.880335,5.85048,9.690995,9.380659,7.996032,8.938603,5.192673,9.382409,9.131989,5.287899,6.848422,8.05929,6.93196,5.444901,5.928715,4.134451,4.689832,1.473768,3.450843,1.654665,0.449104,0,0.814896,0,0.359081,0,2.149345,0.714057,0,1.293806,0,0.765395,0,0
ENSDARG00000087483,0,0,6.534225,0,4.660724,0,1.64282,0,2.641788,2.863895,5.828566,0,2.37788,3.604699,4.312728,8.754429,27.045605,37.582394,34.817448,31.143311,46.433254,32.620338,36.618088,35.774147,38.402691,34.069214,28.063803,39.708931,36.971226,31.351357,27.029243,17.210072,15.161905,15.972073,7.617273,7.234934,7.953034,4.465354,1.190344,0,0,0.65919,0,2.14217,0,0,0,0,0.479929,0
ENSDARG00000087491,0,0.733342,0,0,0,5.675469,1.095213,0,0,0.715974,1.942855,0,0,0,1.848312,0.464466,3.722191,1.878281,8.611486,4.424681,6.626827,5.68096,5.934225,8.705948,9.701494,13.469506,5.240329,8.617914,10.166547,11.697432,6.627344,4.912719,4.326346,7.258808,4.016404,1.13716,2.515977,0.910939,1.565793,2.081352,0.359081,0,2.149345,0.545596,1.54178,0,0.462615,1.833139,0.479929,0.867891
ENSDARG00000087492,0,0,0,0,0,0,1.095213,0,0,0.715974,0,0,0,3.302097,0,1.750886,6.326179,6.754496,8.523016,6.414617,8.509151,6.119165,6.191448,6.20577,5.270938,3.571111,5.201328,10.912048,6.696716,5.777875,5.641366,6.964368,5.897861,1.959845,4.649463,1.13716,2.201852,0.455469,0.368453,0.950015,0.718161,0.65919,0.386597,0.545596,0,0,0,0.458285,0.983835,0
ENSDARG00000087504,0,1.466685,2.178075,5.229664,0,2.837734,3.28564,4.860855,3.522384,3.579869,1.942855,0,6.619284,7.209399,6.512781,17.741091,42.946384,40.39566,66.61441,59.441307,73.711296,84.871254,64.375702,74.970657,65.330566,67.671295,46.856098,51.557926,52.215988,61.94556,31.272383,51.384224,29.680033,18.481882,25.567211,21.848833,6.064972,6.651325,7.610026,2.511029,1.795403,2.435586,0,4.284339,1.54178,0.636326,1.387846,1.22368,0.479929,0.867891
ENSDARG00000087505,0,4.400054,2.178075,2.091866,6.214299,14.188673,3.833246,6.805197,2.641788,2.147922,5.828566,12.717024,7.926265,10.299141,11.089871,20.653143,30.851995,47.467648,66.181175,87.234634,69.16906,68.504433,59.595875,50.118973,67.563599,48.899197,61.672512,50.453358,56.720871,46.62669,36.255089,25.531864,18.993172,17.640633,15.592427,8.8896,10.627813,4.009885,1.920255,0.950015,1.077242,0.65919,2.149345,0.714057,0.513927,1.272652,0,0,0.479929,0.842663
ENSDARG00000087508,0,0,0,2.091866,0,0,1.095213,0,1.761192,0.715974,1.942855,0,0,0.514957,0.616104,1.983119,3.900677,6.911135,8.839562,8.78918,6.893659,9.342445,4.754214,11.276313,1.142352,6.511528,4.183275,2.225661,3.932293,1.767187,2.715516,3.661337,1.212486,2.459462,2.242203,0.517506,0,0,0,0,0,0.916035,0,0,0,0.636326,0,0,0,0
ENSDARG00000087529,1.272823,1.466685,2.178075,3.137798,0,0,0.547607,1.944342,1.761192,2.147922,0,0,1.585253,1.544871,4.928832,5.717124,16.677176,14.427081,31.601103,21.706968,20.599873,25.310989,26.305573,23.406824,27.346327,22.396139,27.823278,20.456394,17.773943,21.478788,14.856833,14.890692,13.406693,5.759958,7.337085,8.931481,3.954601,0.455469,1.870248,0,0.359081,0,0,0,0,0,0,0,1.48774,0
ENSDARG00000087530,2.545647,0,2.178075,1.045933,0,0,1.095213,0.972171,0.880596,2.147922,3.88571,0,3.170506,3.604699,2.464416,12.827646,23.192451,33.76759,56.681534,57.633293,60.448814,43.35701,38.371922,49.751171,51.370113,47.449501,44.75346,47.631271,32.403667,43.945698,31.861889,26.500437,25.351185,19.228207,16.090315,10.068641,5.313991,2.414724,0.743902,1.040676,0.359081,2.469872,0.386597,0.714057,0.513927,0.636326,1.57772,0.91657,0.479929,0
ENSDARG00000087544,0,0,0,0,0,0,0.547607,0.972171,0.880596,2.863895,0,0,1.585253,1.029914,0,3.394792,4.104702,10.16335,5.619272,8.472692,8.074187,8.201793,7.072418,6.952761,9.082202,5.614504,8.892877,6.540033,6.415964,5.699967,4.194724,5.133786,2.923205,2.57904,2.760131,1.964493,3.100059,0.455469,0,0,0,0,0,0,0,0,0,0,0,0
ENSDARG00000087545,0,0,0,0,0,0,0,0,3.522384,0.715974,3.88571,0,1.585253,3.089742,2.816157,4.091491,9.786209,12.616226,18.483242,19.360765,19.423717,24.912241,10.685737,17.264389,17.968933,11.729439,10.339731,9.65055,13.918335,15.284483,12.297332,11.335441,3.100491,18.645638,6.205964,4.235431,2.011129,1.048316,0.736906,0.950015,0.718161,0,0,0.714057,1.228945,0,0.462615,0.458285,1.919716,0.867891
ENSDARG00000087554,1.272823,2.200027,3.267113,4.183731,4.660724,0,2.190426,1.944342,3.522384,4.295843,7.771421,0,7.926265,10.884883,11.177251,9.915595,37.670425,63.048771,75.199211,80.651222,91.838722,66.106689,70.573524,61.844898,84.201645,67.490807,66.573639,52.473598,62.232136,57.445244,46.122272,22.480925,23.228611,19.816547,17.148928,13.853597,10.444853,2.277347,0.736906,0,2.632571,0.65919,0.386597,1.428113,1.027853,0,0.65249,1.22368,0.503906,1.735782
ENSDARG00000087555,0,0,1.089038,1.045933,0,2.837734,1.64282,3.888684,2.641788,0,3.88571,12.717024,0.792627,4.917753,4.312728,11.308994,19.456385,49.213104,39.222038,45.715847,41.907166,49.576698,45.642189,35.033604,37.524483,40.37965,31.19235,24.862682,31.6509,32.267117,24.301388,24.479681,22.592548,16.710844,12.291785,8.685303,5.627948,3.463039,1.551802,1.893275,1.316285,3.330234,0.386597,0.545596,1.027853,0,0.65249,0.458285,0.503906,0
ENSDARG00000087576,0,0,0,0,0,0,0,0.972171,0,0,0,0,0,0,1.848312,0.928933,4.487213,3.252215,5.300509,5.923098,6.706382,4.450779,3.882699,4.702633,3.996514,4.971713,2.947042,1.540848,3.361881,3.109076,1.906288,1.91467,1.818729,0.18325,0.425379,0.309827,0.584249,0,0.375449,0,0,0,0,0,0,0,0,0,0,0.867891
ENSDARG00000087584,2.545647,0.733342,2.178075,0,0,0,0.547607,0.972171,0,1.431948,1.942855,0,1.585253,3.604699,1.848312,3.376518,6.625015,11.098971,11.561497,17.846434,16.397461,10.070787,8.90089,15.166493,12.903831,12.039959,14.396369,17.300844,11.277399,10.739253,11.067945,17.574604,7.309915,4.102941,3.533371,4.548639,2.011129,2.277347,0.736906,1.282276,0.718161,0,0,0.545596,0,0,0,1.53079,0,0
ENSDARG00000087592,2.545647,5.133396,3.267113,10.459328,4.660724,5.675469,3.833246,13.610394,7.044768,12.887528,21.371408,12.717024,17.2017,19.832043,17.954395,34.71505,45.6758,74.989975,106.510628,148.984421,156.923706,94.321709,102.992767,83.715538,123.327843,72.135918,65.74942,77.158073,56.687328,51.112583,63.488232,49.177979,33.224083,64.995377,38.209148,36.236668,22.881159,18.495565,8.261948,13.346974,5.489003,3.381664,1.932983,4.324556,3.686836,2.545305,1.387846,0,0,0.867891
ENSDARG00000087593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.250808,2.375591,3.436412,3.49388,3.385571,4.717434,3.93127,2.263427,3.907352,3.060263,1.76177,0.30817,2.96752,4.486174,1.138048,0.54169,0,0,1.20363,0.309827,0.25838,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSDARG00000087636,2.545647,8.800108,10.890376,10.459328,12.428597,2.837734,16.975805,18.471251,6.164172,16.467398,33.028538,50.868095,26.241051,41.60181,53.769127,58.726437,136.790741,213.497772,227.918137,311.004913,270.823334,214.802994,243.310547,218.110077,218.615494,245.485275,223.585297,298.394958,184.305099,180.01416,215.53392,96.832985,101.550758,112.149551,59.392056,37.410599,29.172758,16.403633,7.163584,3.461044,5.146134,4.665756,7.778059,2.687766,5.429708,4.496591,4.543286,1.989075,1.991646,0
ENSDARG00000087640,1.272823,0,1.089038,1.045933,0,0,1.095213,1.944342,0.880596,1.431948,0,12.717024,2.37788,3.675484,2.816157,5.48489,13.934644,28.834442,23.017893,40.005478,32.000324,26.05278,23.007502,23.412987,40.764645,21.244942,20.659941,20.669117,19.712397,23.090441,16.491064,15.233356,10.419319,10.009554,8.77327,6.324703,3.481841,2.870193,2.288708,0.996783,0.718161,0.916035,0,0,1.430038,0,0.65249,0.765395,0.479929,0
ENSDARG00000087642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585742,0,0,1.405902,1.001657,2.187049,2.695901,2.986097,3.381749,3.055703,2.036923,1.096052,4.156775,1.921428,4.292781,1.336542,1.050221,0.525823,1.457024,0,0.3665,0.21269,0.517506,0.707484,0.455469,0,0,0,0,0,0,0,0,0,0,0,0
ENSDARG00000087647,0,0.733342,1.089038,3.137798,3.107149,14.188673,1.095213,1.944342,1.761192,5.011817,1.942855,0,4.241404,5.664527,12.057717,14.5081,35.363461,47.286438,45.377625,50.70541,40.26115,48.611996,54.980186,40.680317,36.805855,41.036083,47.449726,37.901245,54.068104,46.911148,33.711872,24.800087,24.72266,17.345573,23.074703,18.648415,16.680874,3.188286,5.321318,3.272967,3.470769,2.290087,5.071883,0.714057,3.284652,0,0,0,0.959858,0.867891
ENSDARG00000087654,0,1.466685,0,0,0,0,0.547607,0,0,0,0,0,0.792627,0.514957,0.616104,1.054186,2.629527,4.031197,3.172975,4.960477,4.031331,3.835717,2.572726,4.063598,4.56258,1.521287,4.125542,4.337814,1.721995,4.622026,2.144762,4.233963,1.818729,1.290517,1.556501,1.344838,0,0.455469,0,0,0.359081,0,0,0,0,0,0.462615,0,0,0.867891
ENSDARG00000087655,0,1.466685,1.089038,1.045933,0,0,0,0,1.761192,0.715974,1.942855,0,1.585253,1.029914,1.232208,0.232233,4.607038,4.038234,7.831768,13.477447,6.084438,9.461031,10.343528,8.43753,10.658597,16.981123,14.151148,6.940118,7.331098,7.609384,5.79738,5.217831,4.91922,4.185923,5.230053,0.309827,0.84263,1.366408,0.368453,0,0,0,0,0,0,0,0.65249,0,0,0
ENSDARG00000087657,0,0,1.089038,1.045933,1.553575,0,0,0,0,0.715974,0,0,1.585253,2.130613,4.751848,5.59187,6.883385,11.049833,15.08706,10.266153,14.711287,15.258377,10.429864,10.595363,14.341228,9.817149,17.394373,17.24851,16.130161,12.215053,7.740203,9.756906,4.629468,1.712923,7.332075,2.584147,1.033353,0.910939,0,0,0,0,2.535942,0,0.513927,0,0.462615,0,0,0
ENSDARG00000087668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585742,0.616104,0.928933,1.227416,6.406788,3.102185,5.923098,3.081997,1.879607,3.187017,2.142172,1.138913,1.303271,0.858394,1.056077,2.654944,3.02396,3.471416,0,0,0.18325,0.773241,0.827333,0.584249,0.455469,0,0,0,0,0,0,0,0,0,0.765395,0,0
ENSDARG00000087673,0,0,0,1.045933,0,0,0,0,0.880596,0,0,0,0.556543,1.029914,0,1.161166,2.072322,4.031197,7.491747,10.314919,9.49928,10.770765,7.510876,6.336928,10.391015,7.010279,9.578861,10.647305,6.950099,7.545343,4.535401,4.828718,3.715647,0.18325,2.334751,0.827333,0.449104,0.455469,0.368453,0.520338,0.598124,0,0,0,0,0,0,0,0,0
ENSDARG00000087678,0,0,0,0,0,0,0,0,0,0,0,0,0.278271,1.171484,0,1.286419,0.422453,3.408854,2.678564,3.904801,3.919087,4.313592,5.060009,1.318547,0.572896,3.852685,3.151681,1.301152,4.3222,4.159297,0.985978,2.372315,0.909364,1.226845,0.425379,2.606778,0,0,0,0.950015,0,0,0,0,0,0,0,0,0,0
ENSDARG00000087688,0,0,0,0,1.553575,0,0,0,0,0,0,0,0,0.514957,1.232208,1.286419,0.735692,2.473232,2.27133,3.941121,4.602989,2.758699,4.185793,4.210762,2.665521,2.463341,2.459716,3.78457,3.742881,2.17918,3.336138,1.388491,1.706263,1.840268,0.99094,0.309827,0,2.188008,0.814896,0,0,0,2.149345,0,0,0,0,0,0,0
ENSDARG00000087691,0,0,0,2.091866,1.553575,0,0,0,0,0,0,0,0,0.514957,0,1.054186,1.689811,1.596608,6.229816,1.942199,2.113666,3.922833,4.273938,3.102713,1.66207,1.303271,2.357001,1.364246,2.940474,2.832935,3.661014,0,2.074204,2.092962,0,1.13716,1.168499,0,1.105359,0,0,0,0,0,0,0,0,0,0,0
ENSDARG00000087693,0,0,0,0,0,0,0,0,0.880596,0,9.714276,0,2.37788,2.059828,4.400107,3.162558,3.69286,20.319662,7.908963,10.411432,10.223342,10.461815,5.057307,10.400526,4.188642,10.167949,13.523643,12.96841,6.596792,6.787621,9.708216,6.674855,4.815667,6.209441,5.225043,2.16879,1.156587,1.366408,0,0.332261,0.598124,0,1.546386,0,0,0,0,0,0,0.867891
ENSDARG00000087697,0,0,0,0,0,0,0,0,0,0,1.942855,0,0,0.514957,0,2.215352,2.811805,10.410593,5.803298,6.644979,6.575141,6.457173,4.054479,5.99222,5.811289,8.933826,7.643102,2.420323,8.227447,3.528277,3.327742,1.693603,0.913821,0.733,0.560551,0.827333,0.449104,0,0,0,0,0,0,0,0,0,0,0,0,0.842663
ENSDARG00000087749,1.272823,0,0,0,0,2.837734,0,0.972171,0,0,0,0,0,1.029914,1.232208,0.464466,7.338959,6.60207,9.513131,8.905057,10.31317,8.896253,9.461208,6.879524,7.704909,8.554921,9.14769,7.385236,5.663519,5.26635,8.356882,10.435575,2.866646,11.18427,1.764181,1.13716,2.774357,3.554416,1.183349,1.470353,0,0,0,0.545596,0,0,0,0.765395,0,0
