GeneID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
ENSDARG00000089981,0.888376,0,0,0,0,0.874016,0,0,0,0,0,1.365856,0.824125,5.817093,2.803764,0.553376,2.241142,2.785689,1.445441,4.103591,0.536114,2.262809,0,1.78865,0.495201,4.035964,0.547347,2.490069,2.947984,1.209148,3.34643,2.185856,0.537138,3.946266,1.907045,4.70744,1.585412,3.776671,0.556123,1.757723,0.731502,5.400771,0.887258,3.533976,1.431274,0,3.016547,0,0,0,0,0,0,1.954847,0,0
ENSDARG00000089986,0,0,0,0,0,0.874016,0.711858,0,0,0,0,0.455285,0.824125,2.908547,0,0.553376,4.482284,1.392844,0.722721,1.025898,4.224566,2.318055,8.720261,1.161166,3.727563,4.717171,1.325042,3.030869,1.0756,2.592975,0.669286,1.197176,1.611415,0,1.300779,0,1.838436,2.370675,1.822364,1.294922,0,1.913704,1.848426,1.997241,1.164247,1.618432,4.480979,2.783871,0,0,0,0,0,0,0,0
ENSDARG00000089987,0,0,0,0,0,0.874016,1.423716,1.600208,0,1.117585,3.18958,1.821141,3.296499,7.756124,2.803764,6.640517,3.361713,12.5356,7.227205,4.103591,3.688452,12.942666,1.472034,6.91417,4.952011,2.480023,7.014058,6.817696,6.702667,7.604245,1.338572,5.673135,8.436036,8.146637,5.070747,7.694918,3.165478,3.061473,5.185834,4.810368,5.120517,9.228179,7.605017,8.35727,11.204556,5.191419,3.504691,1.391936,0,0,0,0,0,0,0,0
ENSDARG00000089988,0.888376,4.597129,4.560248,4.757636,8.088452,14.858263,12.101589,32.004154,25.748514,24.586863,24.453444,64.65052,54.392239,62.048996,57.944462,68.618675,69.475403,101.677643,73.717491,99.512077,46.470226,115.876282,54.977398,119.399658,108.045105,79.897758,88.6511,77.855049,103.57106,83.405083,68.900665,78.149376,83.729317,74.784653,107.500496,96.959991,73.158363,90.061241,72.628403,89.852791,95.480995,85.988335,105.593727,137.106873,127.549278,84.22065,100.434654,11.135485,2.5011,2.432181,0.959372,0,0,0,0,0
ENSDARG00000090014,0,0,0,0.792939,0.735314,0,0,0,0.757309,1.117585,3.18958,0,4.120624,4.847578,10.280469,12.174281,8.964568,22.285511,17.345293,20.517954,7.505601,7.542696,3.680086,3.964355,8.445528,4.157401,7.244406,6.010015,7.02733,5.615844,18.704224,3.825248,5.371383,15.814919,7.154282,11.688203,6.398222,9.221019,7.081998,9.752016,3.657512,14.434261,15.347438,12.599169,15.765404,13.009635,17.298357,0,1.6674,0,0,0,0,0,0,0
ENSDARG00000090020,0.888376,0,0,0,0.735314,0,0,0,0,0,4.252773,0.910571,1.64825,0.969516,0,0,0,2.785689,2.168162,1.025898,2.01576,0,0,2.803189,0,0.388985,1.166542,0,0.5378,0.604574,0,1.74364,4.486588,0.986566,0.650389,0.845011,1.456227,0.833838,1.112246,0.863282,0,2.35163,1.320304,2.826053,1.970675,0,0,2.783871,0,0,0,0,0,0,0,0
ENSDARG00000090026,0,0.919426,1.302928,0,0.735314,1.748031,2.135575,0.800104,2.271928,4.470338,10.631932,4.552854,3.296499,0.969516,10.280469,1.106753,4.482284,19.499823,4.336323,6.155386,4.160217,10.192229,2.944069,9.236502,12.668292,5.34903,7.719905,8.818688,7.296231,13.744125,3.34643,5.725259,5.560864,5.919398,9.232094,5.361717,6.589326,11.150375,10.170604,9.758657,4.389015,16.28307,11.734915,9.306972,5.735791,4.369585,8.649179,0,0,0,0,0,0,0,0,0
ENSDARG00000090028,0,0,0,0,0,0,0.711858,0,1.514618,2.235169,2.126386,4.552854,7.417124,3.878062,6.542117,18.814798,12.326281,12.5356,18.790733,18.466158,8.513481,15.637856,3.680086,13.001407,6.203568,9.895416,9.044947,8.159138,8.798104,10.976472,12.698542,10.591311,9.699794,7.160071,9.143848,8.962435,8.866547,10.876496,4.98477,6.205411,3.657512,9.64976,10.889986,11.966035,13.266023,13.470112,16.760481,0,0,0,0,0,0,0,0,0
ENSDARG00000090044,0,0,0,0,0,0,0,0,0,0,0,0.910571,1.64825,0,0.934588,0.553376,1.120571,0,0,2.051795,0.536114,6.043747,0,4.204784,0.990402,1.434504,1.166542,0.733615,2.095437,1.988401,6.674968,4.137992,1.611415,2.959699,1.648034,3.540839,1.203202,0.416919,0.556123,1.194802,0.731502,2.529973,3.35888,1.461946,3.407297,1.008366,0.976288,0,0,0,0,0,0,0,0,0
ENSDARG00000090054,0,1.838852,1.302928,1.585879,2.205941,0,4.271149,0.800104,3.786546,1.117585,5.315966,6.373995,10.713623,8.725639,12.149646,11.620904,11.205709,15.321289,10.840808,12.310773,9.58571,18.875919,37.825111,16.631531,25.570631,15.269121,14.763571,19.03054,20.016308,13.918804,7.362145,10.747683,8.246555,22.212673,11.877772,14.937391,25.226713,25.398823,16.669746,15.694867,8.046527,23.419201,26.40641,20.415508,21.148724,22.135397,17.786503,2.783871,0,0,0,0,1.027768,0,0,0
ENSDARG00000090058,0,0,0.651464,0.792939,0,0,0,0.800104,0,0,0,0,0,0,0.934588,2.766882,4.482284,2.785689,0.722721,5.129488,1.543994,1.563786,0,0.387055,0.990402,0.77797,0.936195,1.3191,2.039674,1.209148,0,0,0,0,1.212534,1.136661,0.950178,1.119917,1.23951,1.294922,0,0.373031,1.151318,2.388597,0.89722,0.336122,0.488144,0,0,0,0,0,0,0,0,0
ENSDARG00000090063,0,0.919426,0,0.792939,0,0,0,0.800104,0.757309,6.705508,11.695126,18.211414,25.547871,30.054981,50.467758,36.522842,35.858273,36.213955,30.354261,44.113602,26.827042,42.700249,19.872465,28.993608,34.304424,26.525021,34.062248,30.020695,27.896185,27.39411,22.737831,26.465666,33.871017,21.226107,28.473314,39.158806,23.568691,27.209539,16.542482,28.07453,27.16201,29.92272,31.244162,34.067852,30.537447,41.929649,57.428242,2.783871,0,0,0,0,0,0,0,0
ENSDARG00000090072,0,0,0,0,0,0,0,0.800104,0,2.235169,1.063193,2.731712,1.64825,1.939031,0,0,2.241142,8.357066,2.890882,3.077693,3.559754,7.763682,8.720261,5.459752,1.980804,3.404104,2.650084,2.956804,1.770774,1.209148,8.682826,2.394352,16.176758,1.973133,2.298424,3.118334,1.709251,2.227635,2.023428,2.721125,1.463005,3.097692,3.094819,6.285241,4.571544,2.626798,4.080517,1.391936,0,0,0,0,0,0,0,0
ENSDARG00000090077,3.553502,1.838852,2.605856,3.171757,6.617825,6.992124,8.542298,12.001557,14.388875,21.234108,22.327057,34.1464,30.492619,27.146435,35.514347,46.483616,47.06398,57.106621,41.917789,44.113602,58.629131,90.543419,77.970222,91.649178,76.00975,68.736687,58.259613,56.928192,64.148109,74.941048,73.531998,47.702087,48.752716,59.732052,61.130867,90.450516,46.73914,63.137783,48.441402,55.579494,86.799385,68.229485,99.002953,75.716408,77.812393,54.976227,80.645844,6.959678,4.168499,2.432181,0.959372,0,0.513884,0,0,0.852598
ENSDARG00000090105,0,0,0,0,0,0,0,0,0,0,0,1.365856,0.824125,1.939031,0,1.106753,1.120571,0,1.445441,1.025898,3.087988,2.318055,0,3.336871,8.211482,2.626134,3.586279,1.3191,1.019837,4.756054,5.354287,2.940816,3.949449,2.959699,2.601557,1.850817,1.012098,1.953756,1.594569,2.952525,22.137911,1.36233,3.189894,2.411647,3.220366,5.129241,0,2.783871,0,0,0,0,0.513884,0,0,0
ENSDARG00000090106,0,0,0,0.792939,1.470628,0,0,0,0,2.235169,0,3.186997,0.824125,2.908547,0.934588,2.213506,3.361713,0,2.168162,0,9.263965,15.647447,170.61319,21.288036,61.207939,24.413176,17.903957,7.499588,7.417674,9.942003,49.384033,6.974559,13.838724,7.160071,2.816446,2.826684,5.509964,3.776671,3.617997,3.252886,0,3.892304,9.305621,3.873594,1.255038,3.572986,6.433556,0,0,0,0,0,0,0,0,0
ENSDARG00000090116,0,0,0.651464,0,0.735314,0.874016,0,2.400311,0.757309,1.117585,0,2.276427,3.296499,0.969516,0.934588,1.660129,6.723426,2.785689,0.722721,6.155386,5.296795,4.369468,27.632816,10.051591,9.201884,3.914527,7.331058,3.786827,3.171037,9.942003,2.007858,5.829507,6.287483,5.186938,4.552725,5.391656,4.121002,3.061473,3.363469,1.957963,2.194507,5.254634,3.189894,6.066513,7.353996,2.352854,4.969123,1.391936,3.334799,0,0,0,0,0,0,0
ENSDARG00000090130,0,0,0.651464,0,0,0,2.847433,0.800104,0.757309,0,2.126386,1.821141,1.64825,0,1.869176,3.873635,2.241142,5.571378,5.781764,3.077693,1.608343,3.615199,0.736017,4.110981,5.213166,1.045519,3.903278,1.148627,3.272647,1.383827,2.007858,2.888692,3.412311,2.959699,2.601557,4.70744,1.585412,1.393797,2.023428,4.578968,0.731502,4.086991,2.756848,2.705164,3.134923,3.510809,3.417009,0,0,0,0,0,0,0,0,0
ENSDARG00000090142,0,0,0,0,0,0.874016,0,0,0,0,2.126386,1.365856,0,0,0,1.106753,1.120571,0,0,2.051795,0.536114,2.373302,16.704504,1.548221,1.980804,1.702052,3.197431,2.467727,2.633237,0,7.344254,1.74364,2.875172,0,2.298424,1.850817,1.456227,0.833838,2.251224,0.431641,2.92601,2.465077,3.094819,0.633134,1.34583,1.892377,0.488144,0,0,0,0,0,0,0,0,0
ENSDARG00000090148,0,0,0,0,0,0,0,0,0,0,1.063193,0.455285,0,0,0,0,0,2.785689,0,0,18.334883,10.900843,192.357864,9.142698,27.371607,13.787203,11.018792,1.393165,2.25281,5.965202,0,2.23798,7.014102,5.186938,0.303133,0,3.676872,0.976878,0.683387,0.33152,0.731502,0.308135,9.421861,2.21597,2.152259,0,0.976288,0,0,0,0,0,0,1.303232,0,0
ENSDARG00000090152,0.888376,0,0,1.585879,2.941255,2.622046,0.711858,7.200934,3.029237,4.470338,7.442352,11.382133,10.713623,15.512249,7.476705,14.941163,15.687994,12.5356,15.899851,18.466158,24.553886,18.71018,3.680086,28.284166,17.386257,14.880136,17.081852,16.125462,20.924618,14.603916,18.704224,23.084311,16.682592,20.972,20.150621,20.691675,13.173307,11.591694,7.765385,14.137385,6.583522,22.040525,16.963385,20.927752,21.677431,17.254866,12.642015,2.783871,0.8337,0,0,0,0,0,0,0
ENSDARG00000090156,0,0,0,0,0,0,0,0,0,0,0,0.910571,0.824125,0,4.672941,6.087141,2.241142,1.392844,2.890882,3.077693,0,1.996167,0.736017,2.322331,0.495201,1.166956,0.547347,1.074561,2.308573,2.418296,0.669286,0.546464,3.759968,0,3.725846,1.267517,1.585412,1.393797,1.23951,2.520884,1.463005,0.9893,1.510454,2.411647,2.419286,2.290676,0.575826,0,0.8337,0,0,0,0,0,0,0
ENSDARG00000090184,0,0,0,0.792939,0.735314,0,0,0,0,0,0,1.821141,0,0.969516,0.934588,0.553376,2.241142,0,2.890882,5.129488,3.624103,2.805683,0.736017,2.949816,0.495201,1.434504,1.55539,2.541792,3.05951,5.790523,1.338572,1.092928,0.537138,4.932832,3.163702,4.12414,2.153381,2.644554,1.795632,1.194802,0.731502,4.524918,2.661772,3.752704,3.58888,2.228498,3.016547,0,0,0,0,0,0,0,0,0
ENSDARG00000090186,0.888376,0,0.651464,2.378818,0,1.748031,0,0.800104,3.029237,2.235169,4.252773,11.382133,9.889498,6.786609,16.822586,12.174281,14.567423,22.285511,17.345293,20.517954,23.28861,38.450863,16.080433,31.568213,22.572315,29.80962,27.92734,33.933311,30.352215,42.871418,36.757053,29.485506,28.183283,38.251842,24.538301,23.780069,19.948393,24.242308,19.550894,21.275038,29.038975,28.235426,38.172909,34.931492,22.943165,11.515558,15.833925,0,0,1.21609,1.918745,0,0,0,0,0
ENSDARG00000090190,0,0,0.651464,0,0,0,0,0,0.757309,0,0,0,0,0,0,0,0,0,0,0,0,0.75427,7.984243,0,2.737161,0.656533,1.094694,0,0,1.209148,6.005682,0,1.074277,0,0.303133,0,0,0.559959,0,0,0,0,0.264061,1.559785,0,0.336122,0.488144,0,0,0,0,0,0,0,0,0
ENSDARG00000090191,1.776751,0,2.605856,2.378818,0,1.748031,3.559291,4.000519,4.543855,7.823092,1.063193,5.008139,7.417124,9.695155,6.542117,6.640517,5.602855,13.928444,15.899851,9.233079,12.416303,19.308302,6.624155,15.564167,20.61862,26.454865,16.130852,7.744126,16.789509,25.768671,10.039289,15.223642,15.229354,28.416035,20.282988,19.162447,9.501781,10.042658,7.99318,12.811303,5.120517,14.969291,13.50943,18.026911,14.339478,12.673513,14.907371,1.391936,0,0,0,0,0,0,0,0
ENSDARG00000090194,0,0,0,2.378818,0,0,1.423716,0.800104,0.757309,11.175846,3.18958,3.186997,3.296499,9.695155,9.345881,12.174281,5.602855,6.964222,7.227205,5.129488,7.848669,11.378881,11.66433,6.91417,2.971207,4.57106,6.236363,10.308261,10.578794,5.790523,2.007858,10.747683,13.617939,0,10.703638,9.09329,7.157295,8.362782,5.085302,6.868452,2.92601,11.450017,7.626182,14.544673,7.076273,4.979651,8.073353,0,0,0,0,0,0,0,0,0
ENSDARG00000090218,0.888376,0,0,0,2.205941,0,0,1.600208,0.757309,0,1.063193,0.455285,1.64825,0,2.803764,4.427011,3.361713,0,2.168162,1.025898,1.00788,6.632277,0.736017,1.401595,0.495201,2.091038,1.55539,1.882242,0.5378,2.418296,0,1.691516,0.537138,0.986566,1.256656,3.409984,2.979719,3.073673,1.138978,0.663041,2.194507,2.286735,2.661772,1.582835,1.703649,1.954554,3.680056,0,0,0,0,0,0,0,0,0
ENSDARG00000090219,0,0,1.302928,0.792939,0,0,0.711858,0,1.514618,0,1.063193,3.642283,4.944749,3.878062,0,1.660129,2.241142,0,0,3.077693,2.680572,1.94092,0.736017,2.56276,4.222764,1.702052,1.483542,2.6382,1.826537,4.756054,0.669286,4.528083,1.611415,3.213805,1.55979,0.714156,1.265122,0.416919,2.452287,1.094682,1.463005,2.481422,2.302637,0.828812,3.850559,2.96292,0.488144,0,0,0,0,0,0,0,0,0
ENSDARG00000090220,0,0,0,1.585879,0.735314,0,1.423716,2.400311,0,4.470338,0,3.186997,4.944749,1.939031,7.476705,4.427011,3.361713,2.785689,6.504485,3.077693,5.704211,10.081737,10.928312,6.91417,8.445528,11.354595,5.617168,5.765477,4.941811,14.523378,15.357795,7.521023,7.709417,8.400743,6.89527,11.628324,3.862632,7.516744,8.931094,4.116168,7.728985,6.746757,8.640096,8.040704,7.530231,7.419917,6.208458,0,0,0,0,0,0,0,0,0
ENSDARG00000090223,0.888376,0,1.302928,0,0,1.748031,4.271149,0.800104,0,1.117585,1.063193,6.373995,3.296499,2.908547,1.869176,4.427011,4.482284,6.964222,6.504485,7.181284,3.152337,12.354136,29.104851,15.523188,12.434246,9.020683,4.522473,10.115446,9.188448,6.999671,18.034939,8.509703,4.834245,5.919398,4.723491,7.664979,6.336302,8.910541,6.525875,4.247447,3.657512,8.595565,9.548518,9.623539,8.245869,6.075429,8.961959,4.175807,0,0,0,0,0,0,0,0
ENSDARG00000090228,0,0,0,0,0,0,0,0,0.757309,0,0,0.910571,0,0,0.934588,0.553376,1.120571,1.392844,1.445441,3.077693,3.624103,1.619032,7.984243,3.483497,2.737161,2.480023,2.578236,2.126781,2.308573,11.070613,2.007858,1.74364,2.338034,4.200372,1.692157,4.838295,2.65943,1.250757,2.706815,3.152766,0.731502,3.146243,3.35888,3.044782,3.492741,1.954554,3.504691,2.783871,0,0,0,0,0,0,0,0
ENSDARG00000090232,0,0,0,0,0,0,0,0,0,1.117585,0,0.910571,1.64825,0.969516,0.934588,3.320258,3.361713,0,1.445441,4.103591,2.080109,0,10.928312,3.5773,6.69877,1.702052,1.483542,1.734111,2.039674,1.209148,0,2.836568,1.074277,0,2.601557,3.409984,1.647332,1.536837,1.366773,2.520884,0.731502,2.043496,1.246393,1.04754,2.061467,0,0.976288,0,0,0,0,0,0,0,0,0
ENSDARG00000090237,0,0,0.651464,2.378818,2.205941,0.874016,4.271149,7.200934,2.271928,5.587923,11.695126,8.195136,10.713623,7.756124,16.822586,15.494539,21.290848,16.714132,21.681616,14.362568,15.289921,28.047237,8.096189,25.721405,8.184373,27.912109,27.61034,20.601219,24.105572,27.313572,51.44556,35.548733,10.742766,11.106337,19.897333,21.98913,21.089676,21.920431,17.379866,10.853339,20.164526,18.375116,32.807362,23.195459,25.538685,15.026366,16.059023,1.391936,1.6674,1.21609,0,0,0,0,0,0
ENSDARG00000090245,0,0,0.651464,0,0,0.874016,0.711858,0,0,1.117585,0,0.910571,0,1.939031,1.869176,1.660129,1.120571,1.392844,0.722721,3.077693,1.608343,3.182818,1.472034,6.620918,0,3.525541,2.650084,1.808177,3.216884,0.604574,2.677144,4.632332,1.611415,4.200372,3.599202,1.850817,2.65943,2.227635,1.23951,3.252886,0.731502,0.924404,3.284969,0.633134,2.510077,5.129241,2.528403,0,0,0,0,0,0,0,0,0
ENSDARG00000090246,0,0,0,0,0.735314,0.874016,0.711858,0,0,0,2.126386,2.276427,0,0.969516,0.934588,1.106753,1.120571,1.392844,1.445441,2.051795,1.608343,1.186651,0,2.656563,3.727563,0.77797,2.808584,4.127773,2.846374,1.813722,7.344254,1.145052,3.22283,2.959699,1.55979,2.273323,2.65943,3.204513,2.351755,2.389604,1.463005,1.913704,3.908166,2.728215,0.357818,0.336122,1.06397,0,0,0,0,0,0,0,0,0
ENSDARG00000090252,0,0,0,0,0,0,0.711858,0,0,0,0,0.910571,0,0.969516,5.607529,1.660129,1.120571,0,0.722721,1.025898,7.055159,4.258976,0,3.817729,3.727563,1.702052,1.872389,1.489573,1.288737,2.767653,0,3.877372,3.412311,0.986566,0.303133,2.273323,1.012098,0.976878,1.594569,3.021486,11.800458,1.605569,2.925833,2.09508,3.498089,1.618432,0.976288,0,0,0,0,0,0,0,0,0
ENSDARG00000090258,0,0,0.651464,0,0.735314,0,0,0,0,0,1.063193,0.455285,2.472374,0.969516,0.934588,2.213506,2.241142,2.785689,0,3.077693,0.536114,3.559952,0.736017,3.043618,0.990402,4.060638,2.491584,0.733615,1.557637,1.988401,0.669286,1.691516,0.537138,4.200372,1.256656,2.826684,3.165478,0.976878,0,1.857843,1.463005,0.373031,2.302637,2.313808,1.255038,0.672244,3.905153,0,0,0,0,0,0,0,0,0
ENSDARG00000090260,0,0,0,0,0,0,0,0,0,0,0,0.910571,0,0.969516,0,0,2.241142,0,0.722721,0,0,2.428548,7.984243,2.656563,0,2.626134,1.713889,1.393165,1.6134,0,0,1.197176,3.22283,0,0.347256,0.422506,1.265122,0,0.683387,0.663041,0,0.616269,1.510454,1.04754,2.24305,0,1.464432,0,4.168499,0,0,0,0,0,0,0
ENSDARG00000090264,0,0,1.302928,0,0,0,0.711858,0.800104,0,1.117585,0,0.455285,0,1.939031,0,1.660129,2.241142,0,0.722721,6.155386,2.080109,4.369468,0,4.204784,0.990402,2.091038,1.094694,1.148627,4.236721,0.604574,1.338572,2.342228,0.537138,0,2.210179,3.701634,2.344485,3.204513,0.556123,0.763161,0.731502,2.903004,1.848426,3.971432,2.152259,2.290676,1.552115,1.391936,0,0,0,0,0,0,0,0
ENSDARG00000090301,0.888376,0,0,0,0,0,0,0,0,1.117585,2.126386,0.455285,0,0.969516,1.869176,1.660129,1.120571,0,2.890882,5.129488,2.144458,1.563786,1.472034,2.709386,1.980804,3.914527,1.094694,1.074561,1.8823,2.592975,1.338572,1.197176,4.486588,0.986566,1.907045,0.422506,1.012098,0.559959,1.340041,1.326082,5.534478,2.546318,1.320304,1.974191,1.703649,1.344488,1.552115,0,0,0,0,0,0,0,0,0
ENSDARG00000090318,0,0,0,0,0.735314,0,0,0,0,3.352754,0,0.910571,0,0,4.672941,1.106753,1.120571,4.178533,2.168162,4.103591,2.616223,2.373302,0,3.524476,0,1.702052,1.872389,1.148627,2.577474,1.209148,0,0.598588,2.148553,1.973133,1.862923,2.535033,3.609607,1.953756,1.567837,2.389604,0,2.903004,2.302637,1.974191,1.255038,0.672244,1.952576,0,0,0,0,0,0,0,0,0
ENSDARG00000090323,0,0,0,0,0.735314,0,0.711858,0,0.757309,0,2.126386,1.821141,0.824125,0,1.869176,2.766882,4.482284,8.357066,4.336323,3.077693,2.144458,3.992334,0,2.56276,5.474321,4.838608,0.388847,1.222692,2.364337,3.197548,0,1.74364,3.412311,0,2.601557,2.695828,2.091461,3.216713,2.12396,1.194802,0.731502,2.35163,3.813091,2.607325,0.44861,1.618432,1.952576,0,0,0,0,0,0,0,0.66965,0
ENSDARG00000090337,1.776751,1.838852,1.302928,2.378818,0.735314,4.370078,7.83044,4.800623,6.058474,3.352754,7.442352,20.943127,14.010122,20.359827,15.887998,25.455315,28.014275,38.999645,26.74066,23.595648,24.275167,36.409039,35.104935,53.471889,38.761234,42.281822,40.962215,41.388214,34.795895,28.428579,22.068544,42.054176,22.243456,31.09177,38.890987,32.480793,38.265491,31.79565,29.976025,27.142286,32.696487,47.000401,38.574371,49.947945,53.688934,33.775311,57.902,4.175807,2.5011,0,0,0,0,0,0,0
ENSDARG00000090366,0,0,0,0.792939,0,0,0.711858,0.800104,0.757309,0,0,0.910571,1.64825,0.969516,0.934588,1.660129,0,2.785689,3.613603,1.025898,0.536114,5.123738,0,1.161166,4.717965,1.823489,1.713889,2.956804,3.32841,0,1.338572,3.383032,3.22283,0.986566,2.254301,3.118334,1.647332,1.393797,2.023428,1.426202,0.731502,3.973544,1.67944,2.849104,2.061467,0.336122,1.952576,0,0,0,0,0,0,0,0,0
ENSDARG00000090375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00788,0,15.968487,1.935276,2.737161,1.9696,1.094694,0,0,0,6.005682,0,0,0,0,0,0.506049,0,0,0,0,0,0.623197,0,0,0.336122,0,0,0,0,0,0,0,0,0,0
ENSDARG00000090386,0,0.919426,0.651464,0,0,0.874016,0.711858,2.400311,0.757309,2.235169,1.063193,1.821141,3.296499,3.878062,0.934588,4.980388,3.361713,4.178533,4.336323,10.258977,5.704211,10.569365,21.120607,3.817729,12.434246,5.081482,8.901251,6.232212,5.850121,8.208818,13.349936,8.171736,1.611415,2.959699,6.503892,7.242473,4.565131,4.87219,11.229385,4.016047,1.463005,4.086991,14.00597,7.332781,5.645,6.075429,6.521238,0,0.8337,0,0,0,0,0,0,0
ENSDARG00000090390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00788,0,7.984243,0.77411,0,0,1.094694,0,0.2689,0,6.005682,0,0,0,0,0,0,0.416919,0,0,0,0,0,0.414406,0,0,0,0,0,0,0,0,0,0,0,0
ENSDARG00000090391,0,0,0,0,0.735314,0,0,0,0,0,0,0.455285,0,0,0.934588,2.213506,1.120571,0,0.722721,2.051795,1.608343,1.619032,0.736017,1.78865,0.495201,3.79309,4.220278,3.883234,3.272647,1.383827,1.338572,0.546464,4.676068,0.986566,0.303133,1.267517,2.029541,2.656754,1.011714,0.663041,0.731502,1.36233,2.133651,2.192919,2.237702,2.228498,0.488144,0,0,0,0,0,0,0,0,0
ENSDARG00000090401,0.888376,0,0,0.792939,0,0,0,0.800104,1.514618,3.352754,2.126386,3.642283,1.64825,1.939031,1.869176,9.960775,6.723426,5.571378,7.949925,6.155386,6.304675,11.323634,2.944069,11.558833,19.889372,6.151675,8.3391,10.211853,9.929467,8.813393,15.357795,6.219599,14.186381,18.266407,8.758194,5.653367,4.62705,7.385904,4.730243,5.77377,6.26598,12.779658,13.456684,12.472643,6.809247,5.67713,5.857729,0,0,0,0,0,0,0,0,0
ENSDARG00000090403,0,0,0.651464,0,0,0,0,0,0,1.117585,1.063193,2.731712,4.120624,3.878062,6.542117,4.427011,5.602855,4.178533,2.168162,1.025898,1.608343,3.394213,0.736017,4.15196,1.980804,0.388985,0.777695,0.830023,3.856294,3.02287,2.007858,2.185856,2.685692,3.213805,1.55979,0.714156,2.726694,3.919711,1.112246,0.663041,3.657512,1.800257,1.246393,2.900842,0.715637,2.228498,3.905153,0,0,0,0,1.410929,0,0,0,0
ENSDARG00000090408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969516,0,0,0,0,0,0,0.536114,0.75427,7.984243,0.387055,2.737161,0.656533,1.094694,0.65955,0.482037,1.988401,6.674968,0,0,0,0.347256,0.714156,0.506049,0,0.227796,0.431641,0,0.308135,0,0.316567,0.357818,0,0,0,0,0,0,0,0,0,0,0
ENSDARG00000090422,0,0,0,0,0,0,0,0.800104,0,0,3.18958,0.910571,0.824125,2.908547,1.869176,2.213506,4.482284,1.392844,2.168162,4.103591,2.144458,1.563786,1.472034,5.899631,6.464724,6.005564,5.069821,4.105431,3.59731,2.592975,0.669286,4.528083,10.963552,0.986566,3.99058,1.136661,2.59751,1.810716,0.783918,3.252886,6.26598,4.833053,3.16873,3.631815,2.777104,2.290676,4.969123,0,0,0,0,0,0,0,0,0
ENSDARG00000090431,0,0.919426,0,0,0,0,0,0,0,0,0,0.455285,0.824125,0,0.934588,0.553376,1.120571,1.392844,0,5.129488,0,1.186651,0.736017,3.043618,0,1.434504,0.777695,0.733615,1.826537,5.360628,0,1.795764,0.537138,1.973133,1.256656,0.422506,0.950178,0,0.227796,1.426202,2.194507,0.681165,0.528122,2.290758,0,1.008366,0,0,0,0,0,0,0,0,0,0
ENSDARG00000090442,0,0.919426,0,0,0.735314,0,4.983007,4.000519,3.786546,4.470338,6.379159,6.82928,4.944749,4.847578,8.411293,11.620904,12.326281,11.142756,10.840808,12.310773,16.705217,19.731092,50.849529,16.819136,13.658694,9.749306,14.35992,12.975842,16.438831,13.394768,15.375686,12.699819,8.594213,8.146637,13.740696,17.019979,14.376511,14.081009,14.170392,14.399944,19.115482,18.278015,18.854139,16.97937,20.160713,19.209419,20.890732,1.391936,0,1.21609,0.959372,0,0,0,0,0
ENSDARG00000090454,0,0,1.954392,0,0,0,0,1.600208,0.757309,2.235169,2.126386,1.821141,1.64825,4.847578,3.738353,7.193893,5.602855,4.178533,6.504485,5.129488,5.232446,11.489373,1.472034,10.784722,6.464724,3.646978,15.613113,8.062731,12.608551,9.417967,0.669286,6.167475,8.436036,11.106337,5.853503,6.105812,9.119571,6.004306,9.132158,4.116168,13.581005,10.087687,10.678672,8.35727,9.581002,7.145973,6.033094,0,1.6674,0,0,0,0,0,0,0
ENSDARG00000090462,0,0,0,0,1.470628,0.874016,1.423716,1.600208,2.271928,2.235169,1.063193,4.552854,5.768874,2.908547,6.542117,6.087141,7.843997,5.571378,6.504485,9.233079,12.823719,11.268388,2.944069,10.303864,9.43593,10.455187,8.742751,12.946461,12.674232,10.19722,2.007858,3.825248,13.0808,10.85223,5.677014,13.770791,8.422418,10.578218,9.058358,4.879329,2.92601,12.374421,11.82999,12.547431,8.78527,3.361219,8.473814,4.175807,0,0,0,0,0,0,0,0
ENSDARG00000090482,0,0,0,0,0,0,0,0.800104,0,0,0,0,0.824125,0,0,2.766882,0,0,0.722721,1.025898,3.152337,6.853263,32.672993,0.77411,13.685803,2.747571,1.325042,1.882242,1.826537,3.372227,18.017048,2.23798,2.875172,0.986566,3.731569,0,2.2153,1.250757,1.23951,1.726563,2.194507,1.913704,1.056243,3.557026,1.073455,3.572986,2.040259,0,0,0,0,0,0,0,0,0
ENSDARG00000090493,0,0,0,0,0,0,0,0,0,0,0,0.910571,0,0,0.934588,1.106753,4.482284,0,0,0,10.679261,5.666612,79.842438,11.852085,17.647413,9.580454,7.662861,1.222692,1.288737,0,0,0.598588,7.014102,3.213805,1.212534,0,1.900356,0.976878,0,1.294922,5.534478,0.616269,2.830758,1.145379,1.79444,2.900743,1.06397,0,0,0,0,0,0,0,0,0
