GeneID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
ENSDARG00000074843,0,0,0,0,0.616239,0,0,0.289741,0.825222,7.033235,2.422269,1.668478,1.838006,2.000082,2.848233,1.425677,1.720873,2.209864,2.981891,1.647137,3.383358,2.751941,3.019613,2.555438,2.533228,2.0041,0.657909,5.083284,2.254533,2.498148,4.420431,4.215907,3.280793,5.097492,2.898411,4.136304,3.951792,7.303136,6.874,2.827838,2.139375,2.594507,7.249966,0,0,0,0,0,0
ENSDARG00000074848,0,0,0,0,0.616239,0,0,0.579482,2.818716,5.732305,7.385823,5.125137,9.325024,7.038724,13.945724,12.906631,28.079067,19.451662,10.902961,13.08694,9.278403,9.621858,12.603541,11.802907,14.435669,7.376981,8.641743,6.44909,28.081787,9.405616,7.602787,8.689029,11.600657,7.698978,9.854006,19.509645,11.027885,13.940647,16.37821,11.622562,7.623243,5.129525,5.178547,2.304281,0,0,0,0,0
ENSDARG00000074849,2.507073,1.933264,4.380725,10.409925,7.394871,13.87845,10.293617,10.120117,32.246082,108.872719,101.750481,109.486237,92.611984,121.650635,220.333038,125.022026,215.451141,161.248764,163.077118,154.01944,154.210052,154.543304,179.250977,202.5979,154.120377,194.486908,295.878662,226.116379,305.299805,132.216614,160.116608,274.508972,145.772217,149.634857,140.713715,197.257065,176.062088,165.844116,163.020462,108.77581,109.657814,64.226547,45.571213,21.890671,0,0.999049,1.280159,0,1.001852
ENSDARG00000074867,0,0,0,0,0,0,0,0.384586,1.031527,1.30093,4.105955,1.102344,3.10374,3.3732,5.455611,1.32367,1.891196,3.37584,4.44145,4.089614,3.577561,1.596205,2.324929,2.16129,2.370688,1.483855,2.043277,3.799397,0.680624,2.372319,2.665619,1.570623,1.191374,3.47528,4.94672,2.629418,3.348879,6.181065,6.260412,7.324446,5.950996,4.068583,3.107128,0,0,0,0,0,0
ENSDARG00000074868,0,0,0,0,0.616239,0,0,0.869223,2.954276,4.472452,3.180687,4.915658,6.273459,4.288611,7.876719,12.731299,7.612372,14.885157,14.971871,15.858669,11.866858,13.738574,11.645833,16.314079,9.323836,16.843906,18.33021,18.047363,5.062038,15.317123,13.548438,9.72132,9.225747,16.807364,9.597613,21.386641,10.196306,17.407907,11.231745,5.231748,6.819831,9.891351,4.142838,2.304281,0,0.499524,0,0,0
ENSDARG00000074889,0,0,0,0,0,0,0,0,1.031527,9.106506,1.230971,0,5.822376,3.95785,0.600676,1.776341,0,1.968107,1.729571,1.82616,2.507013,0.482432,0,0.197074,0.78342,1.782418,2.970278,0.383235,0.680624,4.114487,1.106279,1.382015,4.931409,0.239858,0.695915,0.412587,0.835546,2.370311,1.082075,2.608726,0,0,1.035709,0,0,0,0,0,0
ENSDARG00000074892,0,0,0,0,0,0,0,1.153759,0.687289,1.30093,0.984776,1.370448,1.345515,1.207737,0,1.611308,0.34818,3.521129,1.015805,1.68196,1.310005,2.655174,2.008707,1.571699,3.247942,2.822909,3.498194,1.519759,6.943604,3.033035,6.887453,7.264311,3.602401,3.03341,1.685066,0.61888,1.003994,0.860077,4.182613,2.170502,2.073953,0.633755,0,1.152141,0,0.499524,0,0,0
ENSDARG00000074894,0,0,0,0,0,1.387845,0,0.869223,0.206305,5.48855,5.15024,3.277106,5.208696,4.246297,6.523066,3.545809,2.856582,4.980101,5.881641,2.904985,4.173867,4.398491,6.170054,3.73625,6.482692,3.513582,5.671464,7.343152,7.921895,7.01617,7.145041,9.782156,4.903132,3.541074,4.87044,3.427377,6.701757,6.665969,5.178336,5.203156,4.951318,4.156174,3.107128,1.152141,0,0.499524,0,0,0
ENSDARG00000074899,0.835691,1.933264,0,0,1.232478,0,1.143735,3.471688,12.711886,17.196915,18.424887,21.955873,22.978113,24.616316,21.21118,31.884995,20.039183,23.171738,31.560785,27.632402,26.888903,33.944794,29.865025,27.647581,35.107582,34.808334,25.266735,18.807241,26.690853,28.917974,26.381416,19.134031,33.031773,23.373741,23.395678,21.581739,27.75075,31.545908,28.777687,22.616379,34.453785,18.025234,7.249966,5.760703,0,0,0,0,1.001852
ENSDARG00000074903,0,0,0,0,0,0,0,0,0,0,1.969553,1.072418,1.251931,1.665442,0.300338,1.102484,3.323493,4.049557,3.898674,2.942266,1.203857,2.401746,1.78363,4.456462,2.488034,2.549973,4.068344,5.849753,3.105172,1.52816,2.0124,2.429516,2.01549,2.274149,1.144301,4.962494,2.683085,2.694692,2.217211,3.435963,3.008209,0.987402,2.071419,2.304281,0,0,0,0,0
ENSDARG00000074904,0,0,0,0,0,0,0,0.384586,0,5.732305,1.723359,0.59606,0.506294,1.457747,0.149458,0.990178,1.313566,0.821424,1.515268,2.146925,0.858252,1.794829,2.402969,2.033603,2.581687,6.534751,6.051759,5.089874,0,3.033035,4.408057,6.271464,1.115062,2.332784,0.471722,5.193212,1.465205,0.302047,2.122605,1.343264,2.008531,1.974803,1.035709,0,0,0,0,0,0
ENSDARG00000074909,0,0,0,0,0.616239,1.387845,0,0.964069,0,0,0.472552,2.532643,0.253147,0.915412,1.350809,1.333969,0.69636,1.369146,1.970306,1.621914,3.110169,1.829669,1.680339,4.387074,1.871491,5.767196,1.454917,2.279638,5.242043,0.484994,1.430546,1.216387,0.397919,2.2462,0.316572,1.327807,1.049432,2.718421,2.296454,0,0.803412,0.707294,1.035709,0,0,0,0,0,0
ENSDARG00000074924,0,0,0,0,0,0,0,0,0.618916,0,1.969553,1.906657,1.265734,1.707757,0.898169,2.584313,0.34818,1.369146,1.511047,1.56544,1.571951,1.058969,2.127798,4.848979,2.671003,1.731164,2.840284,2.266458,12.483313,1.606858,2.33979,0.354236,4.398239,2.380577,2.249167,1.624149,4.339485,1.230522,2.471586,1.859291,0,0.280107,0,1.152141,0,0,0,0,0
ENSDARG00000074925,0,0,0,0,0,0,0,0.289741,0.412611,1.829517,1.457328,2.174762,2.691031,2.123148,0.449796,1.815322,1.313566,1.87828,3.073849,4.299879,2.418958,2.195369,3.191493,3.930062,4.315403,3.317527,2.840284,9.803103,5.454702,1.530921,0.906121,2.783752,3.313838,2.52485,2.357646,2.924742,2.094864,1.245876,1.443854,0.968547,0.401706,1.193969,0,1.152141,0,0.499524,0,0,0
ENSDARG00000074927,0,0,0,0,1.848718,0,2.287471,2.407569,8.594081,25.04357,28.213142,36.166641,29.854483,30.201172,55.08308,29.102331,56.551807,43.866867,39.423923,41.579624,23.037554,34.886726,38.314934,36.384308,40.117271,39.462711,78.968887,45.333828,44.458572,33.98476,34.625172,82.799896,37.952969,35.997093,42.301888,56.482521,41.332073,41.200356,46.450665,36.409443,25.289141,25.983936,22.785606,8.064984,0,0.499524,0,0,0
ENSDARG00000074936,0,0,0,0,1.232478,0,0,0.384586,0.687289,7.033235,4.638016,3.575136,2.3443,4.37324,4.856357,8.489824,7.362895,5.163977,5.87631,4.256579,4.993714,7.271625,4.308384,3.539176,6.990743,4.110709,6.908628,19.969671,1.105944,2.013154,5.784297,8.51563,4.617641,4.367075,5.131478,1.043678,5.537313,6.595207,9.685031,2.45312,0.401706,2.741586,0,0,0,0,0,0,0
ENSDARG00000074937,0,0,0,0,0,0,0,0,1.444138,14.838812,2.954329,4.349524,2.864396,4.661688,3.484298,2.545333,4.696186,5.711699,4.799199,4.859714,2.852618,5.772816,5.782141,5.506654,5.172047,3.343154,6.588778,3.435932,2.467193,2.138984,4.944856,1.062709,3.426266,3.752983,2.427652,4.806822,2.716525,3.042802,5.067222,1.717982,3.680778,1.547616,0,0,0,0,0,0,0
ENSDARG00000074940,0,1.933264,1.095181,4.804581,2.464957,0,4.574941,7.412397,19.04491,16.994236,35.332935,60.08902,34.279167,42.52467,43.886448,55.368469,36.660652,67.266762,54.347546,71.507851,68.957787,58.368443,49.948765,50.457272,49.802711,74.805611,44.033031,38.753849,33.294144,50.263515,47.155754,41.58271,62.246841,35.93288,39.912041,43.079765,62.847809,54.57975,59.422321,57.555546,44.879799,23.007679,26.928444,10.369266,10.085702,0.499524,0,0.919008,0
ENSDARG00000074955,0,0,0,1.601527,2.464957,2.77569,5.718676,3.566533,16.499687,26.059668,27.927275,33.903328,38.420067,22.12009,54.812523,47.093987,54.752262,35.373749,38.575375,52.023415,41.259998,33.717609,45.323608,56.360355,44.842735,40.505409,66.725487,60.978165,35.060734,38.903557,46.923035,48.022724,46.613827,44.786987,41.930744,58.270485,47.94429,44.586651,34.067276,38.813354,34.640877,26.162401,10.357094,9.217125,0,0.499524,0,0,3.005555
ENSDARG00000074962,0,0,0,0,1.232478,0,0,0.579482,1.237832,0,1.191298,0.29803,1.598662,0.750031,1.819011,0.990178,0.656783,1.082475,0.503682,0.851805,0.356849,1.712937,0.891815,0.197074,4.347769,0.767554,2.83118,5.089874,0.680624,0.613585,1.233511,0.354236,0.795839,0.835002,0.471722,1.881064,1.292758,1.0453,0.867963,0.671632,1.27054,0.633755,0,1.152141,0,0,0,0,0
ENSDARG00000074967,0,0,0,0,0,0,0,0.384586,0.893595,4.431376,1.92988,6.077854,1.58486,2.000082,2.546473,0.712838,1.701323,5.966108,2.286118,2.483321,3.143901,5.391611,4.615155,7.86469,3.422238,3.539209,10.032345,0.753289,16.959724,4.809531,2.46546,4.384793,4.395855,3.513125,2.341546,1.249972,3.55607,3.940568,4.846001,3.888483,2.541081,0.633755,3.107128,1.152141,0,0,0,0,0
ENSDARG00000074974,0,0,0,0,0,0,0,0,1.168273,4.431376,5.642628,7.418376,3.783399,2.873179,9.358582,5.891764,2.706287,6.546091,7.540355,7.821183,9.987708,5.998527,8.776911,7.727546,10.470113,9.705272,8.994141,6.226398,18.958952,8.081984,7.53911,2.379376,9.66863,6.891925,7.07662,8.748029,6.700366,9.376016,4.784686,8.292994,1.672247,1.694696,3.107128,0,0,0,0,0,0
ENSDARG00000074985,0,0,1.095181,0.800764,1.848718,1.387845,4.574941,4.625447,3.2997,24.473906,17.666468,20.079142,14.73469,18.577633,23.499025,21.232632,19.428072,24.727493,17.14657,18.389969,24.22142,20.454885,28.680504,14.75282,24.419052,15.1717,26.347176,18.734753,25.509609,12.131577,29.574707,13.958953,17.840635,15.808193,17.379011,19.680059,26.300381,33.109299,22.6476,17.568829,22.813482,8.238809,6.214256,4.608562,0,0.499524,0,0,0
ENSDARG00000074996,0,1.933264,0,0,0,0,0,0.579482,0.412611,0,1.230971,1.936583,1.772027,1.623128,3.468736,2.324147,2.66671,4.113763,2.767588,3.130881,5.400492,3.289178,4.393181,4.852241,3.349014,7.549614,7.487884,3.409572,3.998456,2.568564,5.984456,8.935214,3.278409,2.092927,2.783659,3.852175,4.485186,3.841462,3.221326,3.202555,3.344493,1.754184,1.035709,0,0,0,0,0,0
ENSDARG00000075007,0.835691,0,0,0.800764,0,0,1.143735,0.869223,0,3.659033,4.352149,4.825882,4.022744,2.665483,6.955878,5.64998,6.686084,6.62295,5.703321,9.33015,2.764564,5.8973,6.04192,5.695573,6.961641,9.877905,11.487262,2.292818,2.467193,6.314406,6.884329,7.791947,8.205739,6.891925,4.976329,7.782186,5.334121,4.630778,3.260307,4.40451,5.082162,3.655448,1.035709,1.152141,0,0.499524,0,0,0
ENSDARG00000075008,0,0,0,0,0.616239,0,0,0.579482,1.374578,4.18762,1.703523,2.174762,4.355672,2.415473,2.250401,3.538936,1.04454,2.496534,4.790759,4.359925,2.802969,4.28113,3.870377,3.931693,3.133678,6.387745,5.86132,3.805987,2.041873,3.407201,5.258311,2.683472,3.206865,4.454555,6.223798,2.177405,2.348884,5.122663,1.870796,3.796385,2.541081,0.353647,2.071419,2.304281,0,0,0,0,0
ENSDARG00000075014,0,0,1.095181,0,1.232478,0,0,0.289741,0.825222,1.829517,11.511615,9.235257,7.327454,7.038724,8.453301,7.433195,11.2911,10.824121,5.667338,11.869934,10.471016,7.314217,10.306559,9.245839,12.47938,14.235923,9.489508,25.43619,11.590029,9.861803,9.354475,12.161531,8.777409,9.004695,13.873382,4.226352,10.904874,7.642871,13.522511,6.638518,8.893784,4.642849,2.071419,4.608562,0,0,0,0,0
ENSDARG00000075017,0,0,0,0,0,0,0,0,0.412611,0,0.492388,0.536209,0.253147,0.25001,2.886466,1.109357,1.234413,2.699704,0.240735,0.795331,1.822652,2.070885,1.132692,0,1.193481,7.302305,7.729663,1.902993,0,0,0.325828,0.658333,1.369892,1.314718,2.087744,2.796284,1.135003,2.105953,2.644153,0.671632,1.27054,1.341049,0,1.152141,0,0,0,0,0
ENSDARG00000075021,0,0,0,0,0,0,0,0,0,0,1.910044,0,1.012587,0.457706,0.300338,0,0.34818,1.394765,1.786656,0.499788,0.250701,0.930024,0.438008,0.392517,0.856644,1.483855,0.328955,11.067221,5.11439,0.204528,0.977485,0.354236,1.439053,0.950431,0.633144,0,1.347585,1.245876,0.867963,0.749435,0,0,0,1.152141,0,0,0,0,0
ENSDARG00000075025,0,0,0,0,0,1.387845,0,1.058914,1.031527,0,5.110568,2.174762,2.677228,3.750154,7.462313,1.776341,3.481322,4.06885,4.540472,6.393902,4.508229,3.047962,6.245399,5.637275,2.517136,4.358018,11.55681,3.059287,2.935158,3.853909,6.493384,2.125419,3.995552,5.539362,2.565739,4.895854,5.855518,4.699175,5.036496,2.078403,2.073953,1.974803,2.071419,1.152141,0,0,0,0,0
ENSDARG00000075030,0,0,0,0.800764,1.848718,4.163535,0,2.022982,5.019702,9.147583,13.481168,10.755333,18.424505,15.24287,17.782101,26.911133,20.761667,18.159374,16.32148,25.99015,23.424339,22.611494,14.36192,15.787679,14.724048,20.152472,24.48465,19.674946,23.935982,23.656288,21.064238,12.927916,21.385466,20.474657,21.362505,15.941339,17.154722,23.185991,15.374681,14.747314,14.919376,9.359239,4.142838,4.608562,0,0,0,0,0
ENSDARG00000075033,0,0,0,0.800764,0,0,0,0,0,0,0.246194,0.536209,1.092368,0.750031,1.350809,1.871475,4.505834,4.648517,1.760223,0.861407,1.811408,1.852297,0.876015,0.785034,2.070554,5.767196,3.878488,0.383235,1.786568,1.636226,1.233511,0.608193,1.115062,0.431923,0.672579,1.262184,1.681786,3.166607,0.96257,2.530923,1.27054,1.193969,1.035709,0,0,0,0,0,0
ENSDARG00000075041,0,0,1.095181,1.601527,1.232478,0,2.287471,1.058914,2.680784,3.130446,19.290646,20.526798,19.544477,21.200802,19.832724,17.83569,27.158218,16.85717,18.619902,21.121969,16.413492,15.495901,22.541641,15.337191,14.407458,26.808601,19.767502,23.212111,26.285231,17.192768,17.490936,22.633694,17.671654,11.987522,15.347764,23.41625,11.35939,16.23558,13.185632,10.527001,11.173177,9.579858,5.178547,3.456422,0,0,1.280159,0,0
ENSDARG00000075083,0,0,0,0,0,0,0,0.384586,0.825222,0.528587,1.703523,3.783389,2.437884,5.957932,2.697353,3.630644,5.162617,6.584362,5.86898,2.304298,2.658416,3.970234,4.427475,5.30958,3.422238,3.095845,5.124757,1.902993,3.956094,7.900741,1.815365,3.191386,4.715079,5.586208,2.727162,5.490309,7.129528,5.521564,3.90136,3.95199,1.27054,1.400537,2.071419,0,0,0,0,0,0
ENSDARG00000075084,0,0,1.095181,0,0,0,2.287471,1.348655,2.885903,2.114348,4.165464,7.388451,7.740164,6.869465,5.697887,7.998172,7.980102,11.111108,14.193956,8.468733,7.29528,8.293956,5.713552,11.856313,11.938962,7.428236,6.848184,6.085625,4.168754,13.21303,10.513497,6.128816,4.936864,7.323848,6.909886,6.26207,12.491698,12.423433,9.740657,10.838212,5.01674,3.995044,0,6.912844,0,0.999049,0,0.919008,0
ENSDARG00000075090,0,0,0,0,0,1.387845,0,0,0.618916,5.203718,0.984776,3.575136,1.012587,2.250092,7.610349,0.333492,1.930773,0.554047,2.571277,3.706346,2.157013,1.700725,3.773842,2.623194,4.773923,11.534392,1.125962,2.273048,2.33954,0.689523,3.441383,3.826739,3.70699,0.671781,3.307362,0.502634,1.550777,0.90614,1.56336,1.265462,0.803412,1.414588,2.071419,0,0,0,0,0,0
ENSDARG00000075100,0,0,0,0.800764,0.616239,1.387845,0,1.158964,4.947771,10.204757,7.346151,9.41481,8.378415,6.165627,19.518248,9.377995,14.694225,8.691748,18.330879,14.388079,12.228381,14.437561,13.454306,12.521815,14.435669,16.638889,14.762467,10.684441,10.124076,13.087761,17.663223,11.588269,14.331594,14.120188,13.535399,11.802245,11.823297,20.985434,13.386359,8.420007,7.492399,10.507771,1.035709,4.608562,0,0.999049,0,0,0
ENSDARG00000075113,3.342764,7.733054,7.66627,5.605345,9.243588,5.55138,9.149882,9.066408,27.011772,64.682198,56.26408,61.374596,82.122543,95.97258,86.139526,107.154732,111.392014,112.627312,120.659355,126.845123,128.823502,98.255371,130.32663,109.515427,157.550369,150.678879,141.848221,171.154541,97.78849,87.538765,158.943405,115.616447,108.709488,112.234138,95.404114,102.094337,108.135155,104.520012,104.368622,46.80146,58.463211,40.840397,19.678478,10.369266,0,1.498573,1.280159,0,1.001852
ENSDARG00000075116,0,0,1.095181,0,0,0,0,0,0.687289,1.30093,2.215747,4.617629,1.425297,1.915453,1.369215,4.367528,2.994862,1.923193,5.475247,3.976667,2.775808,6.227531,3.689046,4.330734,3.365106,4.059454,3.41954,23.660789,3.232825,3.874433,2.536825,3.84972,5.334784,4.146114,2.898411,4.93528,4.717819,5.929697,4.112906,0.296915,3.344493,2.034292,0,0,0,0,0,0,0
ENSDARG00000075129,0,0,0,0,0.616239,0,0,1.348655,2.888275,7.805577,5.356762,3.038927,1.265734,4.915576,6.201478,6.245876,6.417058,12.315354,4.80031,4.699893,4.731769,6.849952,7.061869,4.127136,4.489699,7.649918,4.096241,15.976782,3.147817,7.556578,7.343637,6.814309,4.469784,5.653844,4.412228,4.420433,6.360862,5.790537,4.420342,5.747774,5.01674,2.535018,2.071419,2.304281,10.085702,0.499524,0,0,0
ENSDARG00000075132,0,0,0,0,0,0,0,0.869223,0.412611,0.528587,5.110568,1.996434,2.3443,3.62321,3.633756,3.472484,5.701149,4.687105,5.302882,3.379552,5.578777,6.235283,5.1844,3.804007,5.674507,3.837772,6.417714,7.362922,4.721726,5.405353,3.897568,7.726599,4.951167,7.890148,5.695579,4.228125,5.31543,8.84032,7.064495,11.106535,6.352703,8.004139,6.214256,3.456422,0,0,0,0,0
ENSDARG00000075164,0,0,0,0.800764,1.232478,0,12.581088,14.140058,14.578123,35.451004,38.660637,36.734001,44.693527,40.393764,35.179577,51.162529,37.719299,44.03355,55.88987,49.810413,51.110321,34.031471,41.179935,35.776127,36.811836,43.018585,81.550346,49.005177,31.232574,35.363731,41.526558,36.650223,42.63908,45.315441,40.967648,38.340603,58.084522,43.406811,45.238987,43.295666,53.577316,33.795559,36.249828,28.803514,0,0,0,0,0
ENSDARG00000075180,0,1.933264,1.095181,0,0,0,2.287471,0,0.618916,8.334165,4.677688,3.038927,1.265734,4.000164,4.556019,5.648769,5.740726,7.373841,6.898557,5.796807,3.478263,8.607907,3.235238,3.345364,5.220505,7.251051,7.617878,3.799397,11.930341,7.334287,6.294787,5.093266,5.301051,5.884701,7.99769,6.481593,5.065409,2.694692,8.413743,6.044689,1.672247,1.474077,5.178547,2.304281,0,0,0,0,0
ENSDARG00000075192,0,0,0,0,0,0,0,0.579482,0.206305,1.057174,3.91927,5.005435,2.770812,2.457788,4.086396,5.146818,6.088906,3.936213,4.14785,4.806822,3.683709,5.114387,5.926483,7.735373,5.667088,3.837772,4.624156,12.203745,1.233596,3.877193,2.791289,4.508053,5.330016,5.499623,4.079556,6.699081,6.7405,9.114022,5.462155,6.921137,2.942787,4.42223,5.178547,1.152141,0,0.999049,0,0.919008,0
ENSDARG00000075194,0,0,1.095181,0,1.232478,1.387845,2.287471,0,1.031527,3.902789,10.141791,4.855807,8.246457,5.746358,12.434161,9.335567,20.131966,12.869402,12.131958,10.584426,12.338923,8.967889,11.32071,15.206243,5.898335,5.568936,21.227652,21.852894,10.048776,6.331533,13.394772,33.904327,14.672271,6.095715,10.70507,14.728004,7.576046,7.587463,19.513184,17.61804,6.352703,4.656901,8.285675,1.152141,0,0,0,0,0
ENSDARG00000075211,4.178456,0,4.380725,1.601527,10.476067,4.163535,9.149882,8.386875,45.510883,88.301605,139.477692,159.235214,134.163391,151.051712,186.302979,164.190964,172.290207,135.907806,191.890121,170.175995,176.670486,199.99295,172.098557,252.719498,187.330994,264.487671,222.628281,228.726532,194.284241,170.053024,175.308365,220.023682,159.216278,196.036636,176.059341,214.706238,179.325485,191.434586,167.171814,126.26519,139.814499,90.63018,57.999725,27.651375,10.085702,3.996194,0,0,1.001852
ENSDARG00000075229,0,0,0,0,0,0,0,0.384586,1.650443,2.601859,4.165464,3.068852,1.505078,2.580854,3.293762,2.8055,2.856582,1.87828,3.319915,4.476455,1.443315,2.113477,2.978562,5.309253,2.050124,2.302663,4.666391,10.186337,5.454702,0.204528,2.13807,6.121045,2.415793,1.746641,2.658118,3.813766,2.689779,1.479525,3.514681,1.937094,2.942787,5.77733,4.142838,2.304281,0,0,0,0,0
ENSDARG00000075249,0,0,0,0,0.616239,2.77569,0,0,0,0,0.738582,0.536209,0.586075,1.457747,0.750134,0.666984,0.617206,2.802499,1.782435,4.385158,2.658416,0.930024,2.803579,1.772035,0.856644,9.306405,0.727458,2.669463,0.680624,1.303107,1.55934,3.052918,0.323991,1.670004,4.003277,2.048947,3.060116,2.238132,2.818002,2.234009,0.401706,1.694696,0,0,0,0,0,0,0
ENSDARG00000075252,0,0,2.190363,0.800764,0.616239,1.387845,3.431206,0.769173,4.124922,14.595057,16.129795,10.933661,9.432409,10.950381,18.199984,10.055278,28.689697,17.485973,16.087452,16.371622,18.380697,16.741911,14.30507,21.759501,20.04147,23.173639,27.816431,18.692373,39.449169,17.838482,15.776494,22.262993,18.170082,12.893002,10.388497,12.628435,15.585255,20.11376,13.853563,14.528203,12.238277,5.055985,3.107128,4.608562,0,0,0,0,0
ENSDARG00000075291,0,0,0,0,0.616239,0,0,0.769173,3.78187,3.902789,4.923882,4.617629,4.050348,2.957808,14.923204,5.589191,1.930773,3.649543,3.889123,4.532929,4.090487,6.126304,11.089693,8.460805,9.393797,6.805481,7.474127,3.832347,1.446256,9.989832,2.467022,4.71187,8.074568,5.125441,6.143965,6.959803,2.59221,3.988996,5.533144,4.107595,2.073953,0.633755,2.071419,0,0,0,0,0,0
ENSDARG00000075296,0,0,0,0,0,0,0,1.153759,1.031527,3.902789,4.88421,3.783389,3.703618,2.915494,7.721573,5.927319,2.08908,1.948813,4.611329,7.607336,6.057692,4.258502,5.603912,10.282983,5.724038,2.771654,2.441781,4.579046,5.795014,5.250717,7.469307,3.595763,2.632811,4.674569,6.127866,10.758567,3.641642,7.526047,4.436988,3.435963,7.156115,3.37534,6.214256,1.152141,0,0,0,0,0
ENSDARG00000075297,0,0,0,0,0,0,0,0.289741,0.687289,0.528587,1.477165,2.234613,3.689815,2.665483,3.317856,3.202018,1.701323,4.113763,4.366373,3.50812,2.775808,2.386241,0.995106,4.123874,4.940619,2.822909,3.41954,4.176042,2.33954,2.851791,3.115555,2.748821,2.628044,2.054135,1.484209,4.93528,2.727218,3.686949,2.258757,1.937094,1.27054,3.035745,0,2.304281,0,0,0,0,0
ENSDARG00000075314,0.835691,0,0,0,0,0,0,0,2.063054,4.431376,4.904046,3.307031,5.049133,2.830864,4.493691,3.343006,6.088427,7.667154,4.313509,3.517721,5.434224,5.643871,5.406782,9.17482,7.461019,4.554072,8.604741,6.979687,3.020165,6.425234,4.027924,6.837289,7.276346,6.277833,2.542404,9.059372,6.747195,4.211906,4.87801,3.732878,3.7462,3.021693,1.035709,3.456422,0,0,0,0,0
ENSDARG00000075318,0,0,0,0,0.616239,0,0,0,1.031527,0,2.461941,2.412941,0.75944,1.500062,1.198507,3.106885,3.093565,3.743592,3.026315,2.279076,2.217906,1.825209,4.089656,1.969108,3.816025,2.302663,7.989068,2.286228,1.020937,2.197158,4.934044,3.72646,1.443821,3.513125,1.23668,1.121514,1.970549,1.494879,1.176682,1.717982,1.606825,1.474077,0,0,0,0,0,0,0
ENSDARG00000075323,0,1.933264,1.095181,1.601527,0.616239,2.77569,0,1.733241,6.323535,8.903828,20.521616,10.813959,18.518089,16.654425,28.136568,27.965525,31.178551,23.694155,24.189198,26.197977,17.956106,25.666578,22.118881,27.140425,24.036129,24.783424,27.922981,48.41243,24.799864,28.025196,23.084324,26.83765,24.804581,23.095039,16.191593,23.950436,28.459343,31.356071,21.275431,17.136929,14.050542,11.201014,4.142838,1.152141,0,0.499524,0,0,0
ENSDARG00000075325,0,0,0,0,0,0,0,0,1.650443,0,1.723359,0.804314,1.345515,3.207819,2.564878,2.720665,3.133142,1.146682,3.257499,1.131727,0.953156,1.369864,4.324184,4.524219,1.120257,1.014864,2.502225,0.766469,0.340312,2.141745,4.735448,2.648542,0.395536,0.835002,1.460873,0.206293,2.386323,1.634039,1.002832,0.671632,0.803412,0.633755,0,0,0,0,0,0,0
ENSDARG00000075326,0,3.866527,0,0,0.616239,0,0,0.289741,0.480984,5.48855,1.949717,3.575136,1.838006,3.28857,5.905406,4.360655,4.40761,9.506846,4.865835,6.27381,4.112975,2.113477,2.102546,2.75088,4.725464,4.90389,5.083104,6.098805,4.253761,3.208195,6.816088,3.746182,7.021515,2.936929,6.639022,6.532214,6.840765,8.416833,5.343932,5.153945,3.344493,1.974803,1.035709,0,0,0,0,0,0
ENSDARG00000075340,0,0,0,0,0.616239,0,0,0,0,0,0.738582,0.29803,2.104956,1.373118,3.037346,1.769468,1.989899,1.884606,2.565946,1.090874,1.944717,3.319558,0.694684,0.589591,2.934616,0.520245,5.236542,1.883224,1.701561,2.238206,0.325828,2.952638,2.954419,1.190288,2.064409,2.770087,1.550777,3.049782,0.386679,2.45312,6.156437,0.633755,1.035709,0,0,0,0,0,0
ENSDARG00000075347,0,0,0,0,0,0,2.287471,1.828087,2.131427,7.561822,4.145627,7.478227,4.702403,5.704043,4.216026,9.50181,7.790229,10.544409,6.801269,9.829938,6.8482,11.443774,6.949535,5.43857,7.421233,18.220701,12.009942,8.385033,16.279099,6.761114,6.619054,6.175697,7.884131,8.599773,9.428955,7.770991,8.037257,8.49221,11.800665,6.857631,5.950996,2.608558,3.107128,3.456422,0,0,0,0,0
ENSDARG00000075354,0,0,2.190363,0,3.081196,1.387845,0,0.964069,6.737332,11.993197,14.426271,12.125781,24.486225,15.781328,13.163045,18.577209,20.695486,23.535898,25.105623,28.213886,22.464054,25.790524,29.393274,15.994865,16.127983,16.783689,30.910885,22.737072,18.088333,20.342789,19.804417,18.736172,19.959019,26.628113,17.903677,20.191099,22.352501,33.613316,29.509499,23.599222,23.346031,11.099372,17.607059,2.304281,0,0,0,0,0
ENSDARG00000075366,0,0,0,0.800764,0.616239,0,0,0,0.206305,1.30093,3.673075,5.183763,5.021528,3.87322,5.263653,5.165201,1.04454,8.263696,2.802461,6.658194,3.293128,5.819868,3.491915,5.966928,6.637814,6.635054,9.452507,22.914091,6.475639,1.861279,4.221834,11.414869,6.730569,5.328349,3.440139,8.890732,7.061344,8.120795,5.014162,2.672233,3.680778,2.962205,1.035709,1.152141,0,0,0,0,0
ENSDARG00000075369,0,0,0,0,1.232478,0,0,0.384586,1.512511,4.959963,5.41627,3.783389,3.530252,5.830987,4.704055,2.601486,4.518329,6.539449,4.878496,5.771575,4.876322,5.671588,5.99548,4.590672,5.492792,6.387745,4.804907,4.585636,3.147817,5.417594,5.723744,14.113551,5.227123,3.676346,1.081531,6.622262,5.859517,4.902116,10.884047,4.920537,7.492399,5.129525,2.071419,1.152141,0,0,0,0,0
