geneID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
DjGI015147_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015148_001,0,0,0,0,0,12,0,0,0,0,0,14,0,0,0,0,21,0,0,5,9,10,10,0,0,0,2,0
DjGI015149_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015150_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015151_001,0,0,0,0,0,0,0,0,24,0,5,1,2,0,4,0,0,22,0,0,0,0,0,0,0,0,0,0
DjGI015152_001,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015153_001,2,0,0,0,10,0,71,54,181,36,308,246,433,213,168,289,257,0,36,26,67,24,85,19,64,0,4,0
DjGI015154_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015155_001,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0
DjGI015156_001,5,0,0,1,4,0,60,11,175,0,115,81,188,55,85,80,250,10,3,19,14,0,28,0,2,0,0,28
DjGI015157_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015158_001,10,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
DjGI015159_001,0,0,0,0,0,0,12,0,0,0,11,0,0,0,0,0,18,0,11,0,0,16,0,0,20,0,0,0
DjGI015160_001,0,0,0,0,0,0,0,0,7,0,29,0,13,11,11,29,10,0,0,0,0,0,0,0,0,15,0,0
DjGI015161_001,0,11,0,0,0,3,0,0,0,0,0,0,0,0,14,0,9,0,0,0,0,0,1,0,0,9,0,10
DjGI015162_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0
DjGI015163_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015164_001,0,1,14,0,0,1,24,5,43,0,40,11,44,17,17,26,21,0,1,0,0,8,5,15,0,0,0,0
DjGI015165_001,0,0,0,0,0,0,0,0,0,0,0,9,18,12,0,0,0,0,0,0,0,0,19,4,0,0,0,0
DjGI015166_001,0,0,0,0,0,0,0,0,0,0,0,12,60,0,0,22,0,0,6,0,0,0,0,0,0,0,0,0
DjGI015167_001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015168_001,0,0,15,0,18,21,35,58,56,3,26,41,132,25,155,63,66,0,0,0,1,24,18,0,0,13,0,1
DjGI015169_001,0,0,0,0,7,0,37,7,58,10,51,43,155,0,158,105,38,0,22,21,16,0,4,0,17,0,9,0
DjGI015170_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015171_001,0,0,1,13,181,0,81,130,408,151,809,392,1586,83,528,823,720,1,9,7,41,1,956,2,59,0,0,3
DjGI015172_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015173_001,0,0,15,30,105,0,127,86,152,18,201,182,303,51,161,311,100,37,19,0,33,0,32,12,8,0,0,0
DjGI015174_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015175_001,0,0,0,17,0,0,11,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015176_001,2,38,14,66,52,96,69,33,16,3,36,55,182,93,30,71,51,38,43,22,19,30,12,0,196,41,52,24
DjGI015177_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015178_001,20,30,1,14,19,10,53,14,25,7,147,19,44,26,35,46,51,20,27,32,9,51,38,4,10,26,1,18
DjGI015179_001,5,0,0,42,137,0,68,48,169,28,387,340,664,51,410,401,366,0,25,0,36,30,321,19,111,0,0,12
DjGI015180_001,5,31,32,41,241,25,450,334,1322,87,1713,1184,1601,194,2010,701,1061,0,87,100,44,32,177,30,94,0,18,0
DjGI015181_001,6,14,0,0,0,0,3,11,23,0,0,0,34,13,10,3,15,0,24,0,11,0,4,0,1,0,11,11
DjGI015182_001,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DjGI015183_001,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015184_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015185_001,4,0,4,16,10,0,68,58,53,7,91,151,324,83,184,60,127,0,32,54,198,191,756,240,431,12,53,0
DjGI015186_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015187_001,36,43,62,91,80,47,270,313,692,298,2073,1987,4041,1366,2663,2295,1896,43,217,189,312,91,122,18,76,99,50,12
DjGI015188_001,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015189_001,0,9,0,9,0,0,9,0,10,1,27,0,14,0,0,12,15,0,0,0,7,0,18,0,0,0,0,0
DjGI015190_001,0,1,0,0,1,0,90,35,75,30,118,91,236,15,168,195,146,0,5,0,6,2,36,0,17,0,0,10
DjGI015191_001,19,37,35,23,42,23,158,10,28,14,39,114,254,38,57,21,1,43,19,0,34,22,0,12,94,236,166,29
DjGI015192_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015193_001,0,29,52,62,316,0,500,404,829,209,1536,2033,2733,994,2086,1729,1966,0,239,64,477,142,671,241,149,0,8,11
DjGI015194_001,0,0,0,0,11,0,28,14,37,5,39,16,66,8,45,63,97,0,0,0,0,0,42,4,6,0,0,0
DjGI015195_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015196_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015197_001,0,0,0,1,2,6,40,32,123,8,146,150,304,96,281,162,204,2,18,2,7,9,75,0,17,24,0,0
DjGI015198_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015199_001,13,23,5,0,52,15,30,144,483,35,1101,1017,2256,477,1487,968,872,8,39,40,64,6,95,10,49,5,13,1
DjGI015200_001,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,4,0
DjGI015201_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015202_001,19,15,33,24,0,24,72,11,24,22,60,78,55,55,52,7,45,3,56,0,87,28,5,43,108,78,50,42
DjGI015203_001,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0
DjGI015204_001,0,0,0,0,17,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015205_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015206_001,0,13,0,0,0,0,25,7,0,0,13,14,0,6,0,0,0,0,0,1,0,0,7,0,8,0,0,0
DjGI015207_001,21,2,0,0,19,0,165,108,161,25,135,121,226,38,155,130,175,0,8,11,12,0,10,4,28,0,0,0
DjGI015208_001,0,0,0,1,14,0,17,19,120,0,163,127,223,108,194,138,115,0,19,11,7,53,86,12,21,0,0,0
DjGI015209_001,0,0,9,15,67,7,53,77,245,35,276,253,829,90,535,376,324,0,5,14,15,7,87,37,12,6,0,12
DjGI015210_001,0,0,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015211_001,0,0,0,0,0,0,0,0,0,0,0,16,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0
DjGI015212_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015213_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015214_001,0,0,0,0,0,0,34,56,74,33,109,187,256,118,266,154,178,0,44,5,21,6,21,18,48,2,0,0
DjGI015215_001,75,58,79,67,52,136,254,149,165,48,136,149,235,194,119,105,113,14,60,60,208,106,81,63,102,240,91,99
DjGI015216_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015217_001,13,12,0,25,43,17,54,95,136,5,108,94,240,43,180,215,143,13,8,0,11,0,140,6,39,11,7,9
DjGI015218_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015219_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015220_001,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,0
DjGI015221_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015222_001,141,95,170,521,2793,115,4661,4150,11315,1657,10129,10349,17280,5535,11822,12531,12863,80,2906,2451,4084,1896,7869,1521,1572,79,128,74
DjGI015223_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015224_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015225_001,1,2,1,0,0,1,2,1,3,0,2,0,2,0,1,1,2,0,0,1,1,0,0,0,1,0,0,0
DjGI015226_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015227_001,0,0,22,0,77,3,133,32,230,10,305,247,760,86,294,197,245,0,47,1,45,0,66,9,1,1,0,0
DjGI015228_001,0,19,22,112,426,1,223,155,482,32,545,391,919,108,264,661,330,14,11,4,31,23,2276,129,574,23,10,0
DjGI015229_001,0,0,0,0,0,0,0,14,0,0,1,8,6,0,16,13,19,0,0,0,0,0,0,0,1,0,0,0
DjGI015230_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015231_001,17,0,17,24,94,0,421,231,467,148,718,1013,2097,564,1295,1089,917,5,174,71,213,75,291,70,229,3,12,0
DjGI015232_001,0,0,0,0,32,0,10,53,56,0,65,1,137,29,77,58,59,0,0,24,1,0,86,0,23,0,0,1
DjGI015233_001,0,0,6,17,38,5,105,131,245,116,755,830,1658,437,668,852,943,21,156,76,175,7,145,18,68,0,0,0
DjGI015234_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015235_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015236_001,0,0,0,0,3,0,18,0,13,3,51,9,31,4,24,25,75,0,0,0,0,0,14,2,2,0,0,0
DjGI015237_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015238_001,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
DjGI015239_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015240_001,0,0,0,0,0,3,9,0,35,0,20,0,9,0,0,0,0,0,0,0,7,22,0,0,14,9,0,0
DjGI015241_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015242_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015243_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015244_001,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015245_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015246_001,0,0,0,0,0,0,0,45,72,0,8,15,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0
DjGI015247_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015248_001,8,5,10,112,340,11,552,659,2711,833,3933,3869,9390,2443,5105,4826,3486,12,493,206,405,195,981,130,112,58,14,15
DjGI015249_001,10,13,0,11,34,13,40,23,64,3,152,85,119,29,154,43,79,0,45,0,8,40,0,24,16,11,0,9
DjGI015250_001,0,7,1,0,22,0,15,0,70,1,32,26,104,49,31,48,55,0,7,0,35,23,29,0,30,3,0,0
DjGI015251_001,0,0,0,0,13,0,0,0,0,4,18,24,7,0,16,20,16,0,0,0,0,0,24,0,4,0,0,0
DjGI015252_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015253_001,0,26,11,0,118,10,281,151,536,99,793,817,2186,428,1043,704,873,0,53,24,112,13,305,47,88,22,1,19
DjGI015254_001,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015255_001,19,50,64,45,47,28,67,41,28,13,95,108,84,99,71,41,31,10,17,30,57,41,32,8,28,88,54,33
DjGI015256_001,0,0,0,0,16,0,44,0,18,4,54,25,49,1,62,26,44,0,0,0,5,9,82,2,21,0,0,0
DjGI015257_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015258_001,0,0,0,0,12,0,84,28,100,0,18,17,71,25,45,86,65,0,76,11,44,30,15,9,18,0,0,0
DjGI015259_001,0,0,0,0,4,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
DjGI015260_001,0,0,3,34,80,0,123,39,225,70,251,317,624,132,366,345,385,17,40,7,122,2,296,107,139,0,1,0
DjGI015261_001,0,0,0,0,1,0,12,0,12,0,12,45,60,0,46,0,19,0,1,0,2,0,0,1,0,0,0,0
DjGI015262_001,5,5,26,12,193,3,527,384,1164,195,921,1304,2344,641,1566,1384,1458,0,284,85,351,112,538,107,157,8,33,6
DjGI015263_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015264_001,0,0,0,5,25,9,41,11,166,18,210,176,499,113,234,178,257,0,0,1,18,0,81,2,4,5,0,0
DjGI015265_001,9,10,16,0,0,0,38,13,18,10,12,48,6,48,5,21,27,0,13,4,7,0,7,0,70,128,0,0
DjGI015266_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015267_001,0,0,0,0,2,14,0,4,14,1,23,19,19,0,10,4,7,0,1,8,0,5,0,0,8,0,0,0
DjGI015268_001,183,66,174,80,184,232,543,180,166,60,261,128,394,231,156,106,102,136,185,158,238,359,96,35,279,474,218,196
DjGI015269_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015270_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015271_001,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015272_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015273_001,0,0,0,0,0,4,0,1,43,0,22,0,27,0,47,13,0,0,0,0,0,0,0,0,0,0,0,7
DjGI015274_001,0,0,0,2,3,0,0,0,0,0,9,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015275_001,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0,1
DjGI015276_001,0,0,0,0,17,0,23,6,36,1,80,61,130,29,58,111,212,0,8,0,5,0,132,38,26,0,0,0
DjGI015277_001,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0
DjGI015278_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015279_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015280_001,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,1,19,0,0,10,0,0,0,0,0,0,0,0
DjGI015281_001,0,0,7,0,26,0,62,84,66,20,185,208,463,101,261,306,175,0,31,13,44,22,127,28,92,0,21,0
DjGI015282_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DjGI015283_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015284_001,0,4,0,26,21,5,78,52,64,38,61,140,179,27,93,53,118,16,13,0,24,30,72,0,0,21,0,0
DjGI015285_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015286_001,0,0,0,0,1,0,0,0,5,0,0,0,0,0,31,11,25,0,0,0,14,0,0,0,0,0,0,0
DjGI015287_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
DjGI015288_001,6,18,29,55,212,10,193,377,801,140,2310,2749,6356,1098,3310,2039,1909,28,119,42,185,48,317,102,62,31,24,17
DjGI015289_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015290_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015291_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015292_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015293_001,0,0,0,0,0,11,0,6,37,6,32,14,10,9,17,33,30,0,7,0,0,0,2,0,0,0,0,0
DjGI015294_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,0,0
DjGI015295_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015296_001,0,0,0,0,0,0,0,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11
DjGI015297_001,0,0,3,0,30,0,13,17,70,13,15,22,70,28,76,5,47,0,22,0,1,19,133,39,79,0,32,0
DjGI015298_001,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,14,7,11,0,0,4,0,0,0,0,0,0
DjGI015299_001,10,22,0,15,62,10,300,298,585,134,809,1021,1461,645,1333,1169,1081,7,283,120,217,63,191,103,88,5,0,0
DjGI015300_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015301_001,0,0,0,0,0,0,0,0,9,0,0,2,0,0,1,3,0,0,0,0,1,0,0,0,5,0,0,0
DjGI015302_001,0,0,0,0,0,0,19,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015303_001,0,0,0,0,25,0,18,18,48,0,64,7,61,1,47,66,41,0,0,0,0,0,42,0,4,0,0,0
DjGI015304_001,0,0,0,0,0,0,0,0,0,0,3,0,26,10,0,17,0,0,0,0,7,0,0,0,0,0,0,0
DjGI015305_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015306_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015307_001,7341,2121,2110,1883,2479,2953,4049,2546,2668,925,4015,2443,3169,3216,2466,2613,2706,2028,2815,2427,3035,2167,1347,1917,9041,3331,1951,2098
DjGI015308_001,0,15,0,0,7,0,33,6,67,0,16,10,39,0,15,0,6,0,0,0,13,0,0,6,0,0,0,0
DjGI015309_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015310_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015311_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015312_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015313_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015314_001,6,0,6,27,37,2,21,25,41,13,136,118,192,47,74,170,126,0,16,17,0,0,115,7,42,0,0,0
DjGI015315_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015316_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015317_001,0,0,0,0,6,5,7,0,38,6,55,17,55,1,31,82,59,0,0,5,12,0,67,0,19,0,0,0
DjGI015318_001,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015319_001,84,63,111,414,2050,78,5393,4821,10063,2058,14017,18238,26420,12121,21961,16788,17731,2,6659,2852,6958,2747,5586,1716,1525,208,220,22
DjGI015320_001,0,0,0,1,0,0,4,10,25,0,13,5,18,0,15,38,1,0,0,0,0,0,4,1,0,0,0,0
DjGI015321_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015322_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015323_001,0,0,15,7,173,0,167,153,504,115,568,854,1823,466,1097,967,802,8,87,55,230,77,288,99,66,26,32,0
DjGI015324_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015325_001,0,0,0,11,43,0,68,56,119,19,91,83,347,90,229,208,155,0,0,16,45,3,61,14,15,5,0,0
DjGI015326_001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
DjGI015327_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015328_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015329_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015330_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015331_001,0,0,0,0,0,14,1,39,10,8,88,50,123,45,180,172,374,0,22,0,1,0,150,49,42,13,0,0
DjGI015332_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015333_001,0,0,0,0,0,0,0,7,8,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
DjGI015334_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015335_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015336_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015337_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015338_001,0,0,0,0,12,0,3,20,46,1,87,30,175,24,56,35,24,3,25,9,14,13,9,0,16,27,4,2
DjGI015339_001,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
DjGI015340_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015341_001,0,0,0,0,20,0,12,59,134,22,101,87,152,20,207,135,133,0,38,7,54,25,40,15,9,0,10,0
DjGI015342_001,0,11,0,0,5,0,28,11,103,2,52,37,105,0,74,20,48,12,0,13,0,0,100,0,0,0,0,0
DjGI015343_001,94,33,22,83,510,21,1173,1074,2761,505,3589,4040,6730,2444,4142,4308,3436,5,692,176,746,267,1137,336,261,32,39,3
DjGI015344_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015345_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015346_001,0,1,9,14,41,0,24,38,107,2,136,151,169,82,109,99,70,0,2,12,27,10,49,10,0,5,0,0
DjGI015347_001,0,0,0,0,16,0,41,22,173,12,140,76,169,93,141,83,87,0,32,25,29,10,35,0,24,0,0,0
DjGI015348_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015349_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015350_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015351_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015352_001,0,2,0,5,1,0,60,31,199,2,112,116,198,28,141,135,102,0,0,1,17,0,76,26,13,24,0,0
DjGI015353_001,2,1,0,0,0,0,0,0,41,0,13,0,0,0,6,0,2,0,0,13,0,11,0,0,0,4,4,0
DjGI015354_001,11,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0
DjGI015355_001,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015356_001,13,20,13,29,42,0,202,34,315,31,416,503,769,130,699,349,406,0,46,37,70,17,243,0,28,0,0,0
DjGI015357_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI015358_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
